,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,PEP,ABBV,TMO,NKE,CVX,LLY,WMT,MRK,ACN,AVGO,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,UNP,BMY,HON,NEE,ORCL,C,AMGN,LOW,SBUX,BLK,INTU,RTX,BA,MS,AMAT,AMT,IBM,GS,TGT,CAT,AMD,SCHW,AXP,MMM,ISRG,GE,NOW,CVS,SPGI,DE,SQ,CHTR,ANTM,LMT,MU,FIS,PLD,ZTS,SYK,BKNG,LRCX,MDLZ,TMUS,MO,CCI,GILD,ZM,ADP,TJX,UBER,COP,GM,MRNA,CI,PNC,DUK,USB,CME,CSX,TFC,EQIX,XTSLA,ILMN,COF,ITW,FDX,BDX,CB,MMC,ATVI,EL,ICE,ADSK,FISV,SO,CL,EW,BX,SHW,NSC,TWLO,APD,ADI,BSX,D,PGR,GPN,F,EMR,HUM,REGN,ETN,MCO,WM,AON,ECL,DG,FCX,DOCU,TWTR,NXPI,IDXX,NOC,HCA,ROP,EOG,JCI,BIIB,ROKU,NEM,VRTX,A,PINS,CMG,VEEV,WDAY,MSCI,TT,ROST,LHX,EXC,KMB,DOW,MRVL,PSA,GD,EBAY,IQV,ALGN,KLAC,TROW,ALXN,DD,BAX,EA,BK,APH,PLTR,AIG,ORLY,PPG,SPG,CARR,SRE,INFO,LULU,MTCH,SLB,DLR,MET,APTV,CNC,DXCM,AEP,ALL,PH,SNPS,CRWD,PRU,USD,MAR,CDNS,TEAM,GE.,XLNX,FTNT,DFS,CTSH,RMD,TRV,YUM,PANW,SNOW,MCHP,MPC,NET,KKR,DDOG,TTD,MSI,HPQ,n/a,SUM
10/06/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/07/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/08/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/11/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/12/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/13/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/14/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/15/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/18/2021,5.36,5.14,3.46,1.96,1.96,1.84,1.24,1.49,1.19,1.19,1.03,0.92,0.9,0.74,0.85,0.82,0.74,0.76,0.77,0.66,0.6,0.61,0.61,0.54,0.52,0.56,0.6,0.58,0.49,0.47,0.5,0.5,0.46,0.54,0.43,0.48,0.45,0.48,0.45,0.5,0.47,0.46,0.46,0.43,0.48,0.44,0.41,0.35,0.37,0.32,0.32,0.32,0.36,0.36,0.37,0.35,0.29,0.35,0.32,0.3,0.33,0.32,0.28,0.33,0.29,0.29,0.3,0.31,0.28,0.26,0.3,0.28,0.27,0.25,0.28,0.28,0.29,0.27,0.25,0.24,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.22,0.22,0.24,0.2,0.2,0.18,0.21,0.18,0.21,0.13,0.2,0.2,0.18,0.22,0.17,0.31,0.16,0.2,0.18,0.2,0.17,0.17,0.19,0.17,0.11,0.14,0.18,0.16,0.13,0.17,0.18,0.19,0.14,0.17,0.16,0.15,0.16,0.16,0.15,0.17,0.19,0.16,0.14,0.13,0.14,0.22,0.15,0.14,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.12,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22
10/19/2021,5.31,5.36,3.37,1.85,2.0,1.87,1.23,1.53,1.22,1.14,0.99,0.9,0.93,0.74,0.86,0.82,0.71,0.74,0.78,0.68,0.58,0.62,0.64,0.51,0.51,0.55,0.63,0.55,0.5,0.43,0.48,0.52,0.45,0.53,0.46,0.49,0.47,0.47,0.47,0.51,0.47,0.44,0.45,0.42,0.47,0.43,0.39,0.34,0.36,0.33,0.34,0.3,0.36,0.38,0.38,0.34,0.28,0.36,0.31,0.3,0.33,0.32,0.27,0.32,0.28,0.28,0.3,0.3,0.28,0.25,0.32,0.28,0.26,0.25,0.28,0.26,0.3,0.26,0.25,0.22,0.23,0.21,0.23,0.21,0.18,0.18,0.24,0.22,0.22,0.24,0.19,0.2,0.17,0.21,0.17,0.2,0.13,0.21,0.18,0.18,0.23,0.19,0.26,0.16,0.2,0.18,0.19,0.17,0.18,0.19,0.16,0.13,0.14,0.17,0.16,0.13,0.16,0.19,0.19,0.14,0.17,0.17,0.15,0.15,0.16,0.15,0.16,0.2,0.17,0.16,0.14,0.15,0.21,0.14,0.14,0.12,0.11,0.14,0.13,0.13,0.13,0.15,0.14,0.16,0.16,0.13,0.12,0.13,0.12,0.12,0.12,0.13,0.14,0.14,0.11,0.12,0.12,0.1,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.12,0.12,0.0,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.12,0.11,0.11,0.11,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.11,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.0,0.1,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,74.08000000000001
10/20/2021,5.31,5.35,3.46,1.82,1.99,1.86,1.23,1.57,1.22,1.16,0.99,0.91,0.94,0.74,0.87,0.82,0.73,0.75,0.8,0.68,0.58,0.62,0.63,0.51,0.51,0.55,0.63,0.54,0.49,0.43,0.48,0.51,0.45,0.53,0.46,0.5,0.47,0.47,0.46,0.51,0.47,0.47,0.45,0.42,0.47,0.42,0.4,0.34,0.36,0.33,0.34,0.3,0.36,0.37,0.38,0.34,0.28,0.36,0.31,0.3,0.33,0.32,0.27,0.32,0.28,0.28,0.3,0.31,0.29,0.25,0.32,0.29,0.26,0.25,0.27,0.27,0.31,0.26,0.25,0.22,0.23,0.21,0.23,0.21,0.18,0.18,0.24,0.22,0.22,0.24,0.19,0.2,0.16,0.21,0.17,0.2,0.13,0.21,0.18,0.18,0.23,0.19,0.26,0.16,0.2,0.18,0.19,0.18,0.18,0.19,0.16,0.15,0.14,0.17,0.16,0.13,0.16,0.19,0.19,0.14,0.17,0.17,0.15,0.15,0.16,0.15,0.16,0.2,0.17,0.16,0.14,0.15,0.22,0.14,0.14,0.12,0.11,0.14,0.13,0.13,0.13,0.15,0.14,0.16,0.16,0.13,0.12,0.13,0.12,0.11,0.12,0.13,0.14,0.15,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.12,0.12,0.0,0.0,0.11,0.11,0.1,0.1,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.1,0.1,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,74.27000000000001
10/21/2021,5.35,5.39,3.48,1.87,2.0,1.87,1.22,1.61,1.24,1.15,0.98,0.91,0.93,0.74,0.88,0.81,0.73,0.72,0.8,0.69,0.56,0.62,0.64,0.5,0.51,0.54,0.63,0.54,0.49,0.42,0.47,0.51,0.44,0.54,0.46,0.49,0.47,0.47,0.45,0.51,0.47,0.48,0.45,0.42,0.48,0.42,0.38,0.34,0.35,0.33,0.34,0.3,0.36,0.37,0.38,0.34,0.27,0.36,0.31,0.3,0.34,0.32,0.27,0.32,0.28,0.28,0.3,0.32,0.29,0.25,0.33,0.28,0.27,0.24,0.27,0.26,0.31,0.26,0.25,0.22,0.23,0.21,0.22,0.21,0.18,0.18,0.24,0.22,0.21,0.24,0.19,0.19,0.16,0.21,0.17,0.19,0.14,0.21,0.18,0.18,0.23,0.18,0.26,0.16,0.2,0.18,0.19,0.18,0.18,0.19,0.16,0.15,0.14,0.17,0.16,0.13,0.16,0.18,0.19,0.14,0.17,0.17,0.15,0.15,0.15,0.15,0.16,0.2,0.17,0.16,0.14,0.15,0.22,0.14,0.13,0.12,0.11,0.14,0.13,0.13,0.13,0.15,0.14,0.15,0.16,0.13,0.12,0.13,0.12,0.12,0.12,0.13,0.14,0.14,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.12,0.12,0.0,0.0,0.11,0.11,0.1,0.1,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.1,0.1,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.28999999999999
10/22/2021,5.4,5.37,3.45,1.88,1.99,1.86,1.22,1.59,1.23,1.16,1.0,0.91,0.92,0.74,0.88,0.79,0.73,0.72,0.8,0.7,0.57,0.62,0.64,0.5,0.52,0.54,0.62,0.54,0.49,0.42,0.48,0.51,0.44,0.54,0.45,0.5,0.47,0.48,0.47,0.51,0.47,0.48,0.45,0.42,0.48,0.42,0.38,0.34,0.35,0.32,0.34,0.3,0.36,0.37,0.38,0.34,0.27,0.36,0.31,0.3,0.34,0.32,0.27,0.32,0.28,0.28,0.29,0.31,0.29,0.25,0.33,0.28,0.26,0.24,0.28,0.26,0.31,0.26,0.25,0.22,0.23,0.21,0.22,0.21,0.17,0.18,0.24,0.22,0.22,0.23,0.19,0.19,0.16,0.2,0.17,0.19,0.14,0.21,0.18,0.18,0.23,0.18,0.26,0.16,0.2,0.18,0.19,0.18,0.18,0.19,0.16,0.16,0.14,0.17,0.16,0.13,0.16,0.18,0.19,0.14,0.16,0.17,0.15,0.15,0.15,0.14,0.16,0.2,0.17,0.16,0.14,0.15,0.22,0.14,0.14,0.12,0.11,0.14,0.13,0.13,0.13,0.15,0.14,0.15,0.16,0.13,0.12,0.13,0.12,0.12,0.12,0.13,0.14,0.15,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.12,0.12,0.0,0.0,0.11,0.11,0.1,0.1,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.1,0.11,0.1,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.0,0.1,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,74.25
