,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,TSLA,NVDA,V,UNH,HD,PYPL,MA,ADBE,NFLX,CRM,TMO,AVGO,COST,DHR,LIN,INTU,BA,BLK,AMT,ISRG,NOW,CHTR,SPGI,SQ,BKNG,ZTS,LRCX,TMUS,ZM,CI,UBER,EL,EQIX,ILMN,EW,SHW,ADSK,FISV,SNAP,TWLO,BSX,REGN,MCO,HUM,GPN,HCA,NXPI,IDXX,NOC,TWTR,DOCU,VRTX,DG,NEM,CRWD,ROP,ROKU,IQV,WDAY,LHX,ALGN,MSCI,CMG,VEEV,MTCH,LULU,PINS,CNC,SNPS,DXCM,ALXN,ORLY,CDNS,RMD,PANW,TDG,SBAC,ZBH,CTAS,MNST,FTNT,AZO,TTD,PTON,MTD,CSGP,ANSS,SIVB,OKTA,EPAM,ZBRA,CBRE,VRSK,LBRDK,CPRT,WST,GNRC,HUBS,ENPH,ETSY,DELL,ODFL,EXPE,RNG,SPLK,DDOG,DLTR,WORK,W,QRVO,ABNB,IT,MLM,TDOC,FLT,HZNP,EXAS,TTWO,CVNA,LNG,ALNY,ANET,COO,SGEN,TDY,COUP,MDB,ULTA,TFX,TYL,PAYC,Z,CRL,POOL,PODD,DPZ,AVTR,FANG,MKTX,TECH,NVR,ZEN,MKL,ON,SSNC,MPWR,LYFT,ZS,INCY,BMRN,PTC,MOH,GDDY,SNOW,XPO,FICO,SEDG,ABMD,BIO,AVLR,E-Mini Russ 1000 Gsep21 Xcme 20210917,FDS,VMW,MASI,LYV,FIVN,BKI,JKHY,FOXA,CHGG,Ssc Government Mm Gvmxx,NDSN,TREX,BILL,PLTR,DT,NCLH,GH,CABO,PFPT,AZPN,OLED,Y,ESTC,NBIX,PEN,SYNH,CIEN,WEX,BERY,SAM,ATH,CONE,HII,UKCM.L,USFD,ATUS,PLAN,LSXMK,RGLD,AMD,KKR,NET,HLT,DASH,MCK,URI,CZR,U,PKI,BKR,n/a,HAL,DKNG,RGEN,UPST,TXG,PLUG,FND,PATH,DECK,NVCR,RH,AXON,PCTY,FIVE,AFRM,SOFI,COIN,DNA,SUM
12/07/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/08/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/09/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/10/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/13/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/14/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/15/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/16/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/17/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/20/2021,12.65,12.18,7.36,3.64,4.23,3.98,4.33,3.94,1.65,2.07,0.0,1.08,1.37,1.57,1.34,1.25,1.21,1.12,1.14,0.99,0.82,0.94,0.0,0.65,0.6,0.57,0.61,0.42,0.55,0.38,0.44,0.52,0.46,0.32,0.2,0.33,0.3,0.38,0.35,0.26,0.34,0.4,0.28,0.29,0.25,0.22,0.28,0.33,0.31,0.27,0.18,0.0,0.29,0.25,0.0,0.17,0.22,0.26,0.25,0.21,0.21,0.24,0.12,0.25,0.25,0.21,0.23,0.26,0.22,0.18,0.0,0.26,0.1,0.2,0.26,0.27,0.0,0.22,0.25,0.18,0.26,0.15,0.19,0.0,0.19,0.15,0.21,0.2,0.2,0.07,0.18,0.15,0.17,0.21,0.14,0.17,0.16,0.17,0.18,0.11,0.15,0.16,0.13,0.17,0.16,0.16,0.08,0.16,0.12,0.08,0.09,0.2,0.0,0.0,0.09,0.08,0.28,0.13,0.0,0.08,0.08,0.12,0.07,0.09,0.11,0.12,0.11,0.14,0.09,0.1,0.1,0.06,0.15,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.1,0.1,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.13,0.08,0.12,0.06,0.13,0.06,0.08,0.06,0.08,0.06,0.4,0.0,0.05,0.08,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.08,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.22,0.22,0.19,0.13,0.17,0.12,0.09,0.12,0.1,0.1,0.04,0.1,0.05,0.07,0.0,0.07,0.09,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0,99.27
12/23/2021,13.24,12.02,7.29,3.85,4.26,3.98,3.66,3.47,1.75,2.28,0.0,1.07,1.46,1.31,1.32,1.21,1.28,1.33,1.21,1.0,0.85,0.86,0.0,0.64,0.63,0.59,0.6,0.4,0.56,0.32,0.45,0.55,0.47,0.35,0.21,0.36,0.33,0.4,0.37,0.29,0.37,0.41,0.3,0.3,0.24,0.23,0.28,0.32,0.31,0.29,0.18,0.0,0.29,0.26,0.0,0.17,0.15,0.27,0.26,0.23,0.21,0.25,0.13,0.25,0.26,0.2,0.22,0.24,0.24,0.17,0.0,0.22,0.1,0.24,0.26,0.26,0.0,0.23,0.25,0.18,0.26,0.15,0.2,0.0,0.19,0.17,0.22,0.21,0.19,0.06,0.18,0.15,0.17,0.19,0.16,0.18,0.15,0.17,0.18,0.11,0.15,0.16,0.11,0.15,0.12,0.14,0.08,0.16,0.12,0.08,0.09,0.21,0.0,0.0,0.08,0.08,0.27,0.13,0.0,0.08,0.09,0.12,0.07,0.1,0.09,0.12,0.12,0.15,0.1,0.1,0.1,0.06,0.16,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.09,0.1,0.12,0.08,0.08,0.09,0.09,0.06,0.08,0.13,0.09,0.1,0.06,0.12,0.07,0.08,0.06,0.09,0.06,0.38,0.0,0.06,0.07,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.07,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.21,0.18,0.2,0.12,0.18,0.12,0.09,0.11,0.12,0.1,0.05,0.1,0.05,0.07,0.0,0.06,0.07,0.06,0.05,0.05,0.0,0.05,0.05,0.04,0.05,0.07,0.05,0.0,0.06,99.18
12/24/2021,13.24,12.02,7.29,3.85,4.26,3.98,3.66,3.47,1.75,2.28,0.0,1.07,1.46,1.31,1.32,1.21,1.28,1.33,1.21,1.0,0.85,0.86,0.0,0.64,0.63,0.59,0.6,0.4,0.56,0.32,0.45,0.55,0.47,0.35,0.21,0.36,0.33,0.4,0.37,0.29,0.37,0.41,0.3,0.3,0.24,0.23,0.28,0.32,0.31,0.29,0.18,0.0,0.29,0.26,0.0,0.17,0.15,0.27,0.26,0.23,0.21,0.25,0.13,0.25,0.26,0.2,0.22,0.24,0.24,0.17,0.0,0.22,0.1,0.24,0.26,0.26,0.0,0.23,0.25,0.18,0.26,0.15,0.2,0.0,0.19,0.17,0.22,0.21,0.19,0.06,0.18,0.15,0.17,0.19,0.16,0.18,0.15,0.17,0.18,0.11,0.15,0.16,0.11,0.15,0.12,0.14,0.08,0.16,0.12,0.08,0.09,0.21,0.0,0.0,0.08,0.08,0.27,0.13,0.0,0.08,0.09,0.12,0.07,0.1,0.09,0.12,0.12,0.15,0.1,0.1,0.1,0.06,0.16,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.09,0.1,0.12,0.08,0.08,0.09,0.09,0.06,0.08,0.13,0.09,0.1,0.06,0.12,0.07,0.08,0.06,0.09,0.06,0.38,0.0,0.06,0.07,0.07,0.08,0.06,0.0,0.09,0.12,0.07,0.07,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.07,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.05,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.21,0.18,0.2,0.12,0.18,0.12,0.09,0.11,0.12,0.1,0.05,0.1,0.05,0.07,0.0,0.06,0.07,0.06,0.05,0.05,0.0,0.05,0.05,0.04,0.05,0.07,0.05,0.0,0.06,99.18
12/27/2021,13.16,12.03,7.14,3.8,4.23,3.94,4.16,3.55,1.74,2.23,0.0,1.08,1.5,1.3,1.3,1.19,1.23,1.31,1.16,0.98,0.83,0.86,0.0,0.63,0.61,0.62,0.62,0.38,0.55,0.32,0.47,0.55,0.47,0.34,0.2,0.36,0.35,0.41,0.35,0.29,0.38,0.39,0.3,0.3,0.25,0.22,0.29,0.32,0.31,0.28,0.19,0.0,0.29,0.26,0.0,0.17,0.15,0.27,0.25,0.23,0.21,0.24,0.13,0.25,0.25,0.2,0.23,0.24,0.24,0.17,0.0,0.22,0.1,0.24,0.27,0.27,0.0,0.22,0.25,0.18,0.26,0.16,0.19,0.0,0.18,0.17,0.23,0.2,0.2,0.06,0.18,0.15,0.17,0.19,0.16,0.18,0.15,0.17,0.17,0.11,0.15,0.16,0.11,0.15,0.12,0.14,0.08,0.16,0.13,0.08,0.09,0.22,0.0,0.0,0.08,0.08,0.28,0.13,0.0,0.07,0.09,0.12,0.06,0.1,0.1,0.12,0.11,0.15,0.1,0.1,0.1,0.06,0.17,0.1,0.07,0.1,0.1,0.05,0.09,0.11,0.09,0.1,0.12,0.09,0.07,0.09,0.09,0.06,0.08,0.14,0.09,0.1,0.06,0.12,0.07,0.08,0.06,0.09,0.06,0.39,0.0,0.06,0.07,0.08,0.08,0.06,0.0,0.09,0.11,0.07,0.08,0.05,0.0,0.0,0.06,0.0,0.0,0.07,0.07,0.11,0.0,0.06,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.05,0.05,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.21,0.18,0.21,0.12,0.18,0.12,0.1,0.11,0.12,0.1,0.04,0.1,0.05,0.06,0.0,0.06,0.07,0.07,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.07,0.05,0.0,0.06,99.29
