,BAC,WFC,JPM,GS,MS,C,BRK.B,SCHW,AXP,USB,TFC,COF,PGR,UNH,MMC,MET,FIS,AIG,PRU,TRV,CI,ALL,AFL,XTSLA,BK,SPGI,TROW,ICE,CAT,ANTM,SIVB,STT,MCO,FITB,MA,AMP,CME,BX,CVS,DFS,AON,NTRS,ADP,HIG,HBAN,KEY,CFG,AJG,RF,SYF,KKR,CINF,PFG,FISV,GPN,ALLY,RJF,WLTW,MSCI,MKL,APO,VRSK,ACGL,LNC,WRB,MTB,EFX,NDAQ,EWBC,RE,BRO,EQH,FNF,FHN,ATH,CMA,GL,Y,AFG,ZION,PAYX,WY,VOYA,BR,CBSH,LPLA,MKTX,FFIN,PBCT,CFR,IP,PNFP,SNV,SLM,WAL,PB,AIZ,BPOP,L,FAF,BEN,CBOE,SF,RNR,THG,UNM,NYCB,NVR,SSB,MOH,STL,AMG,LYFT,FLT,CG,GBCI,MTG,PACW,USD,SEIC,OZK,RLI,ORI,WBS,CBU,WTFC,FCNCA,KMPR,IVZ,SIGI,UMBF,FNB,PRI,NLY,JEF,CIT,ESNT,CNC,VLY,BOH,RDN,UMPQ,CACC,WEX,HWC,HOMB,BKU,FHB,WTM,OMF,ASB,ISBC,CATY,KNSL,BHF,SSNC,WU,AXS,HE,SCI,SFBS,FULT,HTH,ONB,COLB,IBOC,FDS,VRT,EVR,WAFD,ARES,CVBF,FFBC,CNO,SFNC,AUB,NAVI,ERIE,WSFS,SC,INDB,AX,RNST,MORN,FMBI,V,FHI,FBP,TRUP,ESGR,IBKR,TW,BOKF,AGNC,FCF,HOG,WD,EEFT,APAM,WSBC,PFSI,GNW,FIBK,TCBI,MCY,WABC,127.HK,LKFN,AGO,NBTB,UCBI,BKI,GWB,VRTS,ANAT,HOPE,LOB,HLI,PRK,EGBN,PPBI,n/a,PIPR,PLMR,COOP,AVLR,BISXX,TBK,SASR,SUM
10/12/2021,5.17,4.85,4.72,3.11,3.16,2.88,2.53,2.35,2.15,2.27,2.19,1.82,1.35,1.4,1.4,1.26,0.92,1.33,1.17,1.05,0.86,0.92,0.93,0.91,0.99,0.92,0.8,0.84,0.72,0.77,0.93,0.81,0.72,0.86,0.67,0.79,0.69,0.83,0.72,0.72,0.77,0.6,0.63,0.7,0.65,0.64,0.59,0.58,0.59,0.53,0.52,0.5,0.52,0.46,0.38,0.46,0.45,0.43,0.41,0.36,0.35,0.4,0.35,0.37,0.31,0.32,0.31,0.32,0.32,0.29,0.3,0.28,0.3,0.27,0.29,0.34,0.27,0.25,0.29,0.31,0.28,0.27,0.25,0.23,0.22,0.26,0.19,0.21,0.21,0.22,0.18,0.21,0.21,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.17,0.19,0.2,0.17,0.17,0.16,0.19,0.15,0.16,0.18,0.18,0.14,0.13,0.15,0.15,0.15,0.16,0.16,0.0,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.12,0.15,0.14,0.13,0.11,0.13,0.12,0.11,0.13,0.15,0.1,0.13,0.12,0.12,0.12,0.1,0.1,0.12,0.12,0.12,0.1,0.11,0.1,0.09,0.1,0.09,0.11,0.11,0.09,0.08,0.09,0.09,0.09,0.1,0.07,0.08,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.08,0.07,0.07,0.07,0.0,0.07,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.06,0.07,0.0,0.07,0.07,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.12
10/13/2021,5.17,4.85,4.7,3.11,3.18,2.87,2.52,2.37,2.15,2.27,2.19,1.82,1.34,1.41,1.39,1.26,0.9,1.33,1.18,1.04,0.86,0.92,0.93,0.91,1.01,0.91,0.8,0.85,0.72,0.78,0.94,0.83,0.71,0.85,0.67,0.79,0.68,0.83,0.72,0.73,0.77,0.61,0.62,0.71,0.64,0.64,0.59,0.59,0.59,0.54,0.54,0.5,0.53,0.45,0.38,0.46,0.45,0.43,0.4,0.36,0.36,0.4,0.35,0.37,0.31,0.32,0.31,0.31,0.32,0.29,0.3,0.29,0.3,0.27,0.29,0.34,0.27,0.26,0.29,0.31,0.28,0.27,0.25,0.23,0.22,0.26,0.18,0.2,0.21,0.22,0.18,0.21,0.21,0.17,0.23,0.19,0.18,0.19,0.19,0.2,0.17,0.19,0.2,0.17,0.17,0.17,0.19,0.15,0.16,0.18,0.18,0.14,0.13,0.15,0.15,0.14,0.16,0.16,0.0,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.13,0.13,0.14,0.13,0.13,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.11,0.13,0.15,0.1,0.13,0.12,0.12,0.12,0.1,0.1,0.12,0.12,0.12,0.1,0.12,0.1,0.09,0.1,0.09,0.11,0.11,0.09,0.08,0.09,0.09,0.09,0.1,0.07,0.08,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.08,0.07,0.07,0.07,0.0,0.07,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.06,0.07,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.12
10/14/2021,5.17,4.85,4.7,3.11,3.18,2.87,2.52,2.37,2.15,2.27,2.19,1.82,1.34,1.41,1.39,1.26,0.9,1.33,1.18,1.04,0.86,0.92,0.93,0.91,1.01,0.91,0.8,0.85,0.72,0.78,0.94,0.83,0.71,0.85,0.67,0.79,0.68,0.83,0.72,0.73,0.77,0.61,0.62,0.71,0.64,0.64,0.59,0.59,0.59,0.54,0.54,0.5,0.53,0.45,0.38,0.46,0.45,0.43,0.4,0.36,0.36,0.4,0.35,0.37,0.31,0.32,0.31,0.31,0.32,0.29,0.3,0.29,0.3,0.27,0.29,0.34,0.27,0.26,0.29,0.31,0.28,0.27,0.25,0.23,0.22,0.26,0.18,0.2,0.21,0.22,0.18,0.21,0.21,0.17,0.23,0.19,0.18,0.19,0.19,0.2,0.17,0.19,0.2,0.17,0.17,0.17,0.19,0.15,0.16,0.18,0.18,0.14,0.13,0.15,0.15,0.14,0.16,0.16,0.0,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.13,0.13,0.14,0.13,0.13,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.11,0.13,0.15,0.1,0.13,0.12,0.12,0.12,0.1,0.1,0.12,0.12,0.12,0.1,0.12,0.1,0.09,0.1,0.09,0.11,0.11,0.09,0.08,0.09,0.09,0.09,0.1,0.07,0.08,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.08,0.07,0.07,0.07,0.0,0.07,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.06,0.07,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.12
10/15/2021,5.14,4.77,4.62,3.09,3.15,2.84,2.5,2.39,2.17,2.27,2.19,1.83,1.35,1.4,1.41,1.27,0.88,1.34,1.19,1.05,0.85,0.93,0.94,0.92,1.02,0.92,0.78,0.86,0.7,0.77,0.93,0.83,0.72,0.85,0.66,0.8,0.7,0.84,0.72,0.73,0.79,0.62,0.62,0.7,0.64,0.64,0.59,0.6,0.6,0.54,0.54,0.5,0.52,0.44,0.36,0.46,0.46,0.43,0.4,0.37,0.37,0.4,0.35,0.38,0.31,0.32,0.31,0.32,0.33,0.29,0.31,0.29,0.3,0.27,0.3,0.34,0.27,0.26,0.29,0.31,0.28,0.28,0.26,0.24,0.22,0.27,0.18,0.21,0.21,0.22,0.19,0.22,0.21,0.16,0.23,0.19,0.18,0.19,0.19,0.21,0.16,0.19,0.21,0.17,0.17,0.17,0.2,0.15,0.16,0.18,0.18,0.14,0.13,0.15,0.15,0.14,0.16,0.16,0.0,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.12,0.12,0.15,0.1,0.13,0.12,0.12,0.11,0.1,0.1,0.12,0.12,0.11,0.1,0.12,0.1,0.09,0.1,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.08,0.07,0.07,0.07,0.0,0.0,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06,0.07,0.0,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.08
10/18/2021,5.14,4.77,4.62,3.09,3.15,2.84,2.5,2.39,2.17,2.27,2.19,1.83,1.35,1.4,1.41,1.27,0.88,1.34,1.19,1.05,0.85,0.93,0.94,0.92,1.02,0.92,0.78,0.86,0.7,0.77,0.93,0.83,0.72,0.85,0.66,0.8,0.7,0.84,0.72,0.73,0.79,0.62,0.62,0.7,0.64,0.64,0.59,0.6,0.6,0.54,0.54,0.5,0.52,0.44,0.36,0.46,0.46,0.43,0.4,0.37,0.37,0.4,0.35,0.38,0.31,0.32,0.31,0.32,0.33,0.29,0.31,0.29,0.3,0.27,0.3,0.34,0.27,0.26,0.29,0.31,0.28,0.28,0.26,0.24,0.22,0.27,0.18,0.21,0.21,0.22,0.19,0.22,0.21,0.16,0.23,0.19,0.18,0.19,0.19,0.21,0.16,0.19,0.21,0.17,0.17,0.17,0.2,0.15,0.16,0.18,0.18,0.14,0.13,0.15,0.15,0.14,0.16,0.16,0.0,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.12,0.12,0.15,0.1,0.13,0.12,0.12,0.11,0.1,0.1,0.12,0.12,0.11,0.1,0.12,0.1,0.09,0.1,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.08,0.07,0.07,0.07,0.0,0.0,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06,0.07,0.0,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.08
10/19/2021,5.26,4.58,4.51,3.1,3.21,2.81,2.5,2.39,2.1,2.19,2.18,1.8,1.33,1.45,1.43,1.27,0.92,1.34,1.18,1.04,0.85,0.92,0.95,0.91,1.02,0.94,0.81,0.86,0.71,0.79,0.95,0.83,0.73,0.84,0.65,0.81,0.7,0.87,0.72,0.72,0.81,0.64,0.63,0.7,0.65,0.65,0.57,0.61,0.6,0.53,0.55,0.5,0.52,0.45,0.37,0.46,0.46,0.44,0.41,0.37,0.37,0.41,0.37,0.38,0.31,0.31,0.31,0.32,0.33,0.3,0.32,0.3,0.31,0.27,0.3,0.33,0.27,0.26,0.28,0.31,0.28,0.28,0.26,0.24,0.22,0.27,0.18,0.21,0.2,0.22,0.19,0.23,0.2,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.17,0.19,0.2,0.17,0.17,0.16,0.2,0.15,0.16,0.18,0.18,0.15,0.12,0.15,0.16,0.14,0.16,0.17,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.13,0.13,0.14,0.13,0.14,0.12,0.15,0.13,0.14,0.1,0.12,0.12,0.12,0.12,0.15,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.12,0.12,0.11,0.1,0.12,0.1,0.09,0.1,0.09,0.1,0.11,0.09,0.08,0.09,0.08,0.09,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.08,0.07,0.07,0.07,0.0,0.07,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.0,0.07,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.11
10/20/2021,5.34,4.83,4.54,3.17,3.21,2.83,2.49,2.44,2.13,2.17,2.18,1.8,1.33,1.45,1.42,1.26,0.93,1.33,1.18,1.02,0.85,0.9,0.94,0.9,1.02,0.93,0.81,0.85,0.72,0.78,0.95,0.83,0.72,0.84,0.67,0.81,0.71,0.87,0.72,0.72,0.8,0.63,0.63,0.69,0.64,0.63,0.57,0.61,0.6,0.53,0.53,0.49,0.52,0.46,0.38,0.47,0.46,0.43,0.41,0.38,0.37,0.4,0.36,0.37,0.31,0.31,0.31,0.32,0.33,0.3,0.32,0.29,0.31,0.27,0.3,0.33,0.27,0.26,0.28,0.3,0.28,0.27,0.26,0.24,0.22,0.27,0.18,0.2,0.2,0.22,0.17,0.22,0.2,0.16,0.23,0.19,0.18,0.18,0.18,0.21,0.17,0.19,0.2,0.17,0.16,0.16,0.19,0.15,0.15,0.18,0.18,0.15,0.12,0.15,0.16,0.14,0.16,0.16,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.12,0.12,0.15,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.1,0.09,0.1,0.09,0.1,0.11,0.09,0.08,0.08,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.08,0.07,0.07,0.07,0.0,0.07,0.07,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.0,0.07,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.23
10/21/2021,5.33,4.93,4.53,3.23,3.18,2.8,2.48,2.43,2.14,2.18,2.19,1.8,1.31,1.44,1.42,1.25,0.91,1.32,1.17,1.0,0.84,0.9,0.93,0.9,1.02,0.94,0.81,0.85,0.72,0.77,0.96,0.85,0.73,0.84,0.67,0.81,0.72,0.87,0.71,0.73,0.79,0.63,0.63,0.68,0.64,0.63,0.57,0.6,0.6,0.54,0.54,0.48,0.52,0.46,0.37,0.47,0.47,0.42,0.41,0.37,0.37,0.4,0.36,0.37,0.3,0.31,0.31,0.32,0.33,0.29,0.32,0.29,0.31,0.27,0.3,0.33,0.27,0.25,0.28,0.3,0.28,0.27,0.26,0.24,0.22,0.27,0.18,0.2,0.2,0.22,0.17,0.22,0.21,0.16,0.24,0.19,0.18,0.19,0.18,0.21,0.17,0.19,0.21,0.16,0.16,0.16,0.2,0.15,0.15,0.17,0.18,0.15,0.12,0.15,0.16,0.14,0.16,0.16,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.12,0.15,0.13,0.13,0.1,0.12,0.12,0.12,0.12,0.15,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.12,0.1,0.09,0.1,0.09,0.1,0.11,0.09,0.08,0.08,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.06,0.07,0.07,0.0,0.06,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.0,0.06,0.0,0.06,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.17
10/22/2021,5.3,4.97,4.55,3.19,3.16,2.79,2.47,2.44,2.13,2.19,2.2,1.79,1.33,1.43,1.43,1.25,0.91,1.33,1.18,1.01,0.84,0.89,0.93,0.89,1.02,0.94,0.81,0.85,0.72,0.78,0.95,0.86,0.73,0.83,0.67,0.81,0.72,0.88,0.71,0.73,0.79,0.63,0.63,0.68,0.64,0.63,0.58,0.6,0.6,0.55,0.55,0.48,0.51,0.46,0.37,0.46,0.46,0.43,0.41,0.37,0.39,0.4,0.35,0.37,0.3,0.31,0.32,0.33,0.33,0.29,0.31,0.29,0.3,0.27,0.32,0.33,0.27,0.26,0.28,0.31,0.28,0.27,0.26,0.24,0.21,0.27,0.18,0.2,0.2,0.22,0.17,0.22,0.21,0.16,0.24,0.19,0.18,0.19,0.18,0.21,0.17,0.19,0.2,0.16,0.16,0.16,0.2,0.15,0.15,0.18,0.17,0.15,0.12,0.16,0.16,0.14,0.16,0.16,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.12,0.13,0.14,0.13,0.14,0.12,0.15,0.13,0.13,0.1,0.12,0.12,0.11,0.12,0.15,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.12,0.1,0.09,0.1,0.09,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.0,0.06,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2
10/25/2021,5.3,4.93,4.54,3.13,3.09,2.72,2.47,2.44,2.11,2.2,2.22,1.74,1.35,1.48,1.45,1.24,0.91,1.33,1.18,1.03,0.87,0.89,0.93,0.88,1.05,0.92,0.82,0.84,0.72,0.84,0.95,0.86,0.72,0.85,0.65,0.81,0.71,0.92,0.72,0.68,0.81,0.64,0.63,0.68,0.64,0.64,0.58,0.6,0.61,0.51,0.58,0.49,0.51,0.45,0.37,0.45,0.46,0.42,0.41,0.37,0.41,0.4,0.36,0.37,0.3,0.32,0.29,0.31,0.33,0.29,0.32,0.3,0.3,0.27,0.34,0.34,0.26,0.26,0.28,0.31,0.28,0.27,0.26,0.24,0.21,0.27,0.18,0.2,0.21,0.22,0.17,0.21,0.21,0.17,0.24,0.19,0.18,0.19,0.18,0.21,0.17,0.19,0.2,0.16,0.16,0.16,0.19,0.14,0.16,0.18,0.17,0.15,0.12,0.16,0.16,0.14,0.16,0.16,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.16,0.14,0.12,0.12,0.13,0.14,0.12,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.12,0.12,0.14,0.11,0.13,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.11,0.1,0.12,0.1,0.08,0.1,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06,0.07,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.17
10/26/2021,5.32,4.91,4.55,3.15,3.1,2.72,2.46,2.45,2.2,2.19,2.22,1.74,1.35,1.48,1.45,1.23,0.9,1.33,1.18,1.03,0.87,0.89,0.93,0.87,1.04,0.92,0.81,0.84,0.71,0.84,1.01,0.86,0.72,0.85,0.65,0.81,0.71,0.94,0.72,0.68,0.81,0.64,0.63,0.69,0.64,0.64,0.58,0.6,0.62,0.51,0.58,0.49,0.51,0.44,0.36,0.42,0.46,0.42,0.42,0.37,0.42,0.4,0.35,0.37,0.31,0.32,0.3,0.31,0.32,0.29,0.32,0.3,0.3,0.27,0.34,0.34,0.25,0.26,0.28,0.31,0.28,0.27,0.26,0.24,0.21,0.26,0.18,0.21,0.21,0.23,0.17,0.21,0.21,0.17,0.24,0.19,0.18,0.19,0.18,0.2,0.17,0.19,0.21,0.16,0.16,0.16,0.19,0.14,0.15,0.18,0.17,0.15,0.11,0.15,0.16,0.14,0.16,0.16,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.16,0.14,0.12,0.12,0.13,0.14,0.12,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.1,0.13,0.11,0.11,0.11,0.1,0.09,0.11,0.12,0.11,0.09,0.12,0.1,0.08,0.1,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06,0.07,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
10/27/2021,5.32,4.91,4.55,3.15,3.1,2.72,2.46,2.45,2.2,2.19,2.22,1.74,1.35,1.48,1.45,1.23,0.9,1.33,1.18,1.03,0.87,0.89,0.93,0.87,1.04,0.92,0.81,0.84,0.71,0.84,1.01,0.86,0.72,0.85,0.65,0.81,0.71,0.94,0.72,0.68,0.81,0.64,0.63,0.69,0.64,0.64,0.58,0.6,0.62,0.51,0.58,0.49,0.51,0.44,0.36,0.42,0.46,0.42,0.42,0.37,0.42,0.4,0.35,0.37,0.31,0.32,0.3,0.31,0.32,0.29,0.32,0.3,0.3,0.27,0.34,0.34,0.25,0.26,0.28,0.31,0.28,0.27,0.26,0.24,0.21,0.26,0.18,0.21,0.21,0.23,0.17,0.21,0.21,0.17,0.24,0.19,0.18,0.19,0.18,0.2,0.17,0.19,0.21,0.16,0.16,0.16,0.19,0.14,0.15,0.18,0.17,0.15,0.11,0.15,0.16,0.14,0.16,0.16,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.16,0.14,0.12,0.12,0.13,0.14,0.12,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.1,0.13,0.11,0.11,0.11,0.1,0.09,0.11,0.12,0.11,0.09,0.12,0.1,0.08,0.1,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.07,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06,0.07,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
10/28/2021,5.32,4.91,4.53,3.15,3.11,2.7,2.48,2.44,2.15,2.19,2.23,1.75,1.36,1.48,1.44,1.22,0.88,1.32,1.18,1.03,0.86,0.89,0.94,0.87,1.03,0.91,0.82,0.85,0.71,0.84,1.0,0.86,0.73,0.85,0.66,0.81,0.71,0.95,0.72,0.67,0.81,0.63,0.63,0.68,0.64,0.64,0.58,0.6,0.63,0.5,0.59,0.5,0.51,0.45,0.36,0.43,0.46,0.41,0.42,0.37,0.42,0.39,0.36,0.37,0.31,0.32,0.31,0.31,0.32,0.29,0.32,0.3,0.3,0.26,0.34,0.34,0.25,0.26,0.28,0.31,0.28,0.27,0.26,0.24,0.21,0.26,0.17,0.21,0.21,0.23,0.17,0.21,0.21,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.17,0.19,0.21,0.16,0.16,0.16,0.19,0.14,0.15,0.18,0.18,0.15,0.11,0.16,0.17,0.14,0.16,0.16,0.19,0.14,0.15,0.14,0.14,0.16,0.12,0.16,0.14,0.12,0.12,0.13,0.14,0.12,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.11,0.13,0.11,0.11,0.11,0.1,0.09,0.12,0.12,0.12,0.09,0.12,0.1,0.08,0.1,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06,0.07,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.19
10/29/2021,5.0,4.91,4.54,3.18,3.16,2.69,2.48,2.44,2.13,2.19,2.23,1.71,1.36,1.5,1.44,1.22,0.88,1.32,1.18,1.02,0.86,0.89,0.94,1.02,1.03,0.95,0.83,0.85,0.7,0.85,1.0,0.85,0.74,0.84,0.65,0.81,0.72,0.97,0.72,0.67,0.81,0.63,0.63,0.68,0.64,0.64,0.57,0.6,0.62,0.5,0.6,0.5,0.51,0.44,0.36,0.42,0.46,0.41,0.41,0.37,0.42,0.39,0.35,0.37,0.31,0.31,0.31,0.31,0.32,0.3,0.31,0.3,0.3,0.26,0.34,0.34,0.25,0.26,0.28,0.31,0.28,0.26,0.26,0.24,0.21,0.27,0.17,0.21,0.2,0.22,0.17,0.21,0.21,0.17,0.23,0.19,0.17,0.19,0.18,0.21,0.17,0.19,0.21,0.17,0.16,0.16,0.19,0.14,0.15,0.18,0.17,0.15,0.11,0.15,0.17,0.14,0.16,0.16,0.42,0.14,0.15,0.14,0.14,0.16,0.12,0.15,0.14,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.1,0.12,0.11,0.11,0.11,0.1,0.09,0.12,0.12,0.11,0.1,0.12,0.1,0.08,0.1,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.07,0.06,0.08,0.07,0.0,0.06,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.21
