,MRNA,WAT,GRMN,KMI,TT,GOOGL,MXIM,TEL,BDX,TECH,FAST,WMB,AME,DD,LRCX,BLK,EQIX,CSCO,TTWO,ITW,HEI,ALXN,PFE,MMC,FTV,EXPD,IQV,EMN,VMW,WORK,GIS,ANET,IEX,LNG,CL,HRL,NUE,UDR,ALLY,LDOS,CVS,WDC,RBLX,HES,EPAM,SUI,COF,MNST,CHRW,FNF,VICI,DFS,PATH,ProShares VIX Short-Term Futures,ZS,CRWD,ABMD,AMZN,SNOW,CSGP,PANW,DOCU,RNG,HUBS,TEAM,W,BIIB,NVCR,PODD,CAG,K,BAX,BSX,PKI,ELAN,MDB,INTC,U,PM,INCY,HPE,FOXA,FMC,GM,EXAS,SGEN,PLTR,MA,RMD,AMAT,CNC,MCK,BRO,KKR,ULTA,WAB,TSLA,F,CTVA,IFF,ZBH,AON,DISH,ILMN,UI,PTON,COP,DVN,MPC,ZTS,MCO,NVDA,CPRT,INTU,BX,ADBE,CRL,DHR,ICE,SPGI,LH,KO,MSFT,UNP,AMT,DASH,NET,V,XLNX,ABC,TXN,AMD,TRMB,DDOG,ZBRA,CRM,FB,IT,NTAP,LBRDA,UPS,SNPS,POOL,EW,ZM,GNRC,TROW,NKE,MYRG,ANSS,TRUP,ISRG,UNH,BOX,ECPG,PLUG,ENPH,ANTM,TMUS,AXP,DOW,VIAC,MU,HAS,SWK,WST,DRNA,CTAS,DLR,TW,VVV,PNC,WHD,JHG,PINS,IDXX,PYPL,ROP,ABBV,TWLO,SWKS,CHD,MDLZ,REGN,ETN,GILD,DIS,VTR,ORLY,TAP,CINF,EBAY,PCAR,FICO,ALGN,ALNY,VRTX,TGT,CCI,MKC,ETSY,ROKU,n/a,BAC,LOW,DKNG,SNAP,AAPL,MCD,MTN,WELL,SQ,BMY,SYK,ROL,UBER,TWTR,CGNX,PEAK,MASI,DXCM,SIRI,MKTX,NOW,EQR,OTIS,VEEV,CARR,STX,HD,CBRE,TER,CME,RTX,OKE,TTD,ON,STT,SPG,AMP,LULU,HIG,TDY,CVNA,PRU,BXP,FTNT,SBUX,MMM,MSCI,ARE,JNJ,SBAC,NVR,MELI,DGX,NEE,ES,SHW,PG,DPZ,WMT,BR,MRK,TSN,PAYX,CHWY,LLY,VIXY,ACGL,EIX,DTE,SSNC,CCL,AFL,TJX,BK,KSS,MPWR,URI,PAYC,DHI,NTRS,HOLX,SUM
08/09/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,1.19,0.0,0.69,0.77,0.0,0.0,0.0,0.0,0.81,1.14,0.46,0.77,0.79,0.0,0.0,0.0,0.77,0.42,1.22,1.21,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.51,0.0,0.0,1.29,0.0,0.48,0.0,0.0,0.0,0.49,0.72,0.0,0.0,1.41,0.0,1.2,0.0,0.45,0.75,0.74,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,1.16,0.0,0.0,2.1,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.43,0.0,3.94,2.02,1.86,4.63,4.74,2.73,3.73,4.29,2.99,1.21,0.0,1.22,1.21,1.24,0.0,1.22,0.48,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.74,1.15,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.3,1.28,1.28,1.24,1.23,1.23,1.22,1.21,1.2,0.99,0.78,0.78,0.77,0.77,0.77,0.76,0.76,0.76,0.74,0.71,0.52,0.51,0.48,0.48,0.47,0.47,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08000000000004
08/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,1.18,0.0,0.7,0.77,0.0,0.0,0.0,0.0,0.82,1.15,0.46,0.79,0.79,0.0,0.0,0.0,0.77,0.41,1.23,1.21,0.0,0.0,0.0,0.0,0.0,0.83,1.17,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.5,0.0,0.0,1.27,0.0,0.47,0.0,0.0,0.0,0.48,0.71,0.0,0.0,1.35,0.0,1.15,0.0,0.46,0.76,0.74,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.15,0.0,0.0,2.12,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.43,0.0,3.92,2.02,1.84,4.58,4.73,2.71,3.75,4.29,3.0,1.22,0.0,1.22,1.21,1.24,0.0,1.22,0.48,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.75,1.16,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.28,1.25,1.28,1.24,1.23,1.21,1.23,1.21,1.21,1.01,0.79,0.77,0.77,0.75,0.77,0.77,0.78,0.74,0.74,0.7,0.52,0.52,0.48,0.48,0.48,0.47,0.45,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
08/11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,1.18,0.0,0.7,0.77,0.0,0.0,0.0,0.0,0.82,1.15,0.46,0.79,0.79,0.0,0.0,0.0,0.77,0.41,1.23,1.21,0.0,0.0,0.0,0.0,0.0,0.83,1.17,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.5,0.0,0.0,1.27,0.0,0.47,0.0,0.0,0.0,0.48,0.71,0.0,0.0,1.35,0.0,1.15,0.0,0.46,0.76,0.74,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.15,0.0,0.0,2.12,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.43,0.0,3.92,2.02,1.84,4.58,4.73,2.71,3.75,4.29,3.0,1.22,0.0,1.22,1.21,1.24,0.0,1.22,0.48,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.75,1.16,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.28,1.25,1.28,1.24,1.23,1.21,1.23,1.21,1.21,1.01,0.79,0.77,0.77,0.75,0.77,0.77,0.78,0.74,0.74,0.7,0.52,0.52,0.48,0.48,0.48,0.47,0.45,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
08/13/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,1.18,0.0,0.71,0.77,0.0,0.0,0.0,0.0,0.82,1.13,0.46,0.78,0.79,0.0,0.0,0.0,0.77,0.41,1.22,1.22,0.0,0.0,0.0,0.0,0.0,0.81,1.28,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.51,0.0,0.0,1.29,0.0,0.47,0.0,0.0,0.0,0.49,0.76,0.0,0.0,1.43,0.0,1.14,0.0,0.47,0.77,0.74,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,1.14,0.0,0.0,2.09,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.43,0.0,3.87,2.0,1.83,4.58,4.73,2.7,3.73,4.3,3.01,1.22,0.0,1.23,1.21,1.24,0.0,1.21,0.49,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.74,1.16,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.28,1.25,1.27,1.23,1.22,1.23,1.23,1.22,1.21,1.01,0.79,0.77,0.77,0.74,0.76,0.78,0.78,0.74,0.74,0.69,0.51,0.53,0.48,0.48,0.48,0.47,0.46,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
08/16/2021,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.33,0.0,1.37,0.0,0.0,0.0,1.39,0.0,0.0,1.34,0.0,0.0,1.35,0.0,0.0,1.32,0.0,0.0,1.36,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.33,1.18,0.0,1.33,0.0,1.34,1.28,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.32,0.0,1.12,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.36,0.0,0.0,1.32,0.0,0.0,1.37,0.0,1.36,0.0,0.0,0.0,1.32,0.0,1.31,1.33,1.35,0.0,1.34,0.0,0.0,1.34,0.0,0.0,0.0,1.34,0.0,1.33,1.42,1.35,0.0,0.0,0.0,0.0,1.32,0.0,0.0,1.37,0.0,1.34,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.31,0.0,1.33,1.34,1.29,0.0,1.36,1.37,0.0,0.0,0.0,0.0,1.32,1.35,0.0,0.0,1.4,0.0,1.3,0.0,0.0,0.0,1.37,0.0,1.39,0.0,1.28,0.0,1.41,1.38,1.37,1.36,1.35,1.35,1.33,1.33,1.33,1.33,1.33,1.32,1.32,1.31,1.31,1.31,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
08/17/2021,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.33,0.0,1.36,0.0,0.0,0.0,1.44,0.0,0.0,1.34,0.0,0.0,1.34,0.0,0.0,1.29,0.0,0.0,1.36,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.36,1.19,0.0,1.32,0.0,1.32,1.3,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.33,0.0,1.18,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.32,0.0,0.0,1.32,0.0,0.0,1.4,0.0,1.32,0.0,0.0,0.0,1.34,0.0,1.33,1.3,1.36,0.0,1.35,0.0,0.0,1.31,0.0,0.0,0.0,1.36,0.0,1.35,1.44,1.37,0.0,0.0,0.0,0.0,1.35,0.0,0.0,1.36,0.0,1.34,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.32,0.0,1.32,1.37,1.32,0.0,1.37,1.38,0.0,0.0,0.0,0.0,1.31,1.32,0.0,0.0,1.52,0.0,1.27,0.0,0.0,0.0,1.35,0.0,1.39,0.0,1.23,0.0,1.39,1.34,1.39,1.32,1.37,1.36,1.31,1.34,1.31,1.33,1.34,1.31,1.28,1.29,1.28,1.32,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
08/18/2021,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.33,0.0,1.36,0.0,0.0,0.0,1.44,0.0,0.0,1.34,0.0,0.0,1.34,0.0,0.0,1.29,0.0,0.0,1.36,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.36,1.19,0.0,1.32,0.0,1.32,1.3,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.33,0.0,1.18,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.32,0.0,0.0,1.32,0.0,0.0,1.4,0.0,1.32,0.0,0.0,0.0,1.34,0.0,1.33,1.3,1.36,0.0,1.35,0.0,0.0,1.31,0.0,0.0,0.0,1.36,0.0,1.35,1.44,1.37,0.0,0.0,0.0,0.0,1.35,0.0,0.0,1.36,0.0,1.34,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.32,0.0,1.32,1.37,1.32,0.0,1.37,1.38,0.0,0.0,0.0,0.0,1.31,1.32,0.0,0.0,1.52,0.0,1.27,0.0,0.0,0.0,1.35,0.0,1.39,0.0,1.23,0.0,1.39,1.34,1.39,1.32,1.37,1.36,1.31,1.34,1.31,1.33,1.34,1.31,1.28,1.29,1.28,1.32,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
08/19/2021,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.33,0.0,1.36,0.0,0.0,0.0,1.44,0.0,0.0,1.34,0.0,0.0,1.34,0.0,0.0,1.29,0.0,0.0,1.36,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.36,1.19,0.0,1.32,0.0,1.32,1.3,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.33,0.0,1.18,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.32,0.0,0.0,1.32,0.0,0.0,1.4,0.0,1.32,0.0,0.0,0.0,1.34,0.0,1.33,1.3,1.36,0.0,1.35,0.0,0.0,1.31,0.0,0.0,0.0,1.36,0.0,1.35,1.44,1.37,0.0,0.0,0.0,0.0,1.35,0.0,0.0,1.36,0.0,1.34,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.32,0.0,1.32,1.37,1.32,0.0,1.37,1.38,0.0,0.0,0.0,0.0,1.31,1.32,0.0,0.0,1.52,0.0,1.27,0.0,0.0,0.0,1.35,0.0,1.39,0.0,1.23,0.0,1.39,1.34,1.39,1.32,1.37,1.36,1.31,1.34,1.31,1.33,1.34,1.31,1.28,1.29,1.28,1.32,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
08/20/2021,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.22,0.0,1.35,0.0,1.36,0.0,0.0,0.0,1.46,0.0,0.0,1.36,0.0,0.0,1.34,0.0,0.0,1.3,0.0,0.0,1.36,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.35,1.15,0.0,1.33,0.0,1.3,1.29,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.34,0.0,1.2,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.31,0.0,0.0,1.32,0.0,0.0,1.42,0.0,1.31,0.0,0.0,0.0,1.36,0.0,1.32,1.3,1.37,0.0,1.36,0.0,0.0,1.32,0.0,0.0,0.0,1.37,0.0,1.35,1.39,1.36,0.0,0.0,0.0,0.0,1.31,0.0,0.0,1.37,0.0,1.36,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.32,0.0,1.34,1.39,1.25,0.0,1.39,1.39,0.0,0.0,0.0,0.0,1.3,1.34,0.0,0.0,1.54,0.0,1.26,0.0,0.0,0.0,1.36,0.0,1.41,0.0,1.22,0.0,1.38,1.37,1.37,1.28,1.39,1.37,1.3,1.35,1.29,1.36,1.36,1.32,1.26,1.27,1.29,1.32,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
08/23/2021,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.37,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1.29,0.0,1.3,0.0,0.0,1.28,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.35,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.38,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.25,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.32,1.28,1.38,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.35,1.33,1.3,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.25,1.28,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,1.28,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.26,1.35,0.0,1.33,0.0,1.25,0.0,1.41,0.0,0.0,0.0,0.0,1.28,1.27,1.36,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.27,0.0,0.0,0.0,0.0,1.38,1.22,1.25,1.32,1.32,1.37,1.38,1.37,1.37,1.34,1.34,1.33,1.32,1.32,1.31,1.31,1.29,1.29,1.28,1.28,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
08/24/2021,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.37,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1.29,0.0,1.3,0.0,0.0,1.28,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.35,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.38,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.25,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.32,1.28,1.38,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.35,1.33,1.3,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.25,1.28,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,1.28,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.26,1.35,0.0,1.33,0.0,1.25,0.0,1.41,0.0,0.0,0.0,0.0,1.28,1.27,1.36,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.27,0.0,0.0,0.0,0.0,1.38,1.22,1.25,1.32,1.32,1.37,1.38,1.37,1.37,1.34,1.34,1.33,1.32,1.32,1.31,1.31,1.29,1.29,1.28,1.28,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
