,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,NESN.SW,HD,MA,PYPL,PG,DIS,BAC,ADBE,ASML.AS,ROG.SW,CMCSA,XOM,NFLX,CRM,INTC,VZ,CSCO,PFE,KO,WMT,ABT,MC.PA,T,CVX,NOVN.SW,TMO,ABBV,NKE,PEP,MRK,ACN,LLY,AVGO,7203.T,DHR,COST,TXN,WFC,SHOP,MDT,MCD,AZN.L,QCOM,ORCL,ULVR.L,1299.HK,UNP,UPS,PM,NOVO B.CO,BMY,HON,LIN,NEE,SAP.DE,LOW,BLK,C,AMGN,INTU,RY.TO,6758.T,RTX,BA,SBUX,GS,CBA.AX,AMAT,AMT,TD.TO,SIE.DE,TGT,IBM,MS,HSBA.L,CAT,AXP,SAN.PA,GE,DGE.L,OR.PA,MMM,ISRG,NOW,AMD,TTE.PA,SPGI,BHP.AX,DE,CVS,CHTR,SCHW,ALV.DE,GSK.L,SQ,LMT,MU,PLD,RIO.L,6861.T,BKNG,FIS,ANTM,ZTS,CSL.AX,ADP,SU.PA,MO,CCI,GILD,LRCX,BP.L,MDLZ,9984.T,SYK,TMUS,ENB.TO,COP,ZM,RDSA.AS,AI.PA,TJX,CI,BATS.L,CNR.TO,FDX,DUK,CSX,RYDBF,IBE.MC,TFC,BNS.TO,DAI.DE,AIR.PA,ENEL.MI,USB,PNC,CME,ITW,CB,MMC,NSC,8035.T,388.HK,ADS.DE,BNP.PA,DTE.DE,EW,SHW,6098.T,DPW.DE,BAS.DE,EL,ATVI,BDX,EQIX,GM,COF,MELI,ILMN,MRNA,8306.T,TWLO,4063.T,BAM.A.TO,NAB.AX,SNAP,IDXX,REGN,BSX,ABBN.SW,ETN,XTSLA,WBC.AX,RITN.,BHP.L,7974.T,BMO.TO,BX,CL,FISV,MCO,ICE,ADSK,APD,SAN.MC,KER.PA,LONN.SW,RKT.L,NXPI,ADYEN.AS,HUM,SO,D,WM,HCA,9433.T,UBSG.SW,GE.,7741.T,6367.T,ZURN.SW,AON,PRX.AS,BAM,ADI,EMR,6594.T,DG.PA,CFR.SW,REL.L,DOCU,ANZ.AX,SNOW,EL.PA,DSV.CO,KLAC,DXCM,ALGN,6501.T,UBER,F,IFX.DE,RMS.PA,XLNX,MRVL,n/a,PGR,CP.TO,FCX,SUM
10/01/2021,4.04,3.47,2.56,1.4,1.35,1.39,0.88,1.08,0.84,0.72,0.64,0.64,0.63,0.58,0.6,0.53,0.51,0.58,0.54,0.56,0.48,0.56,0.44,0.42,0.43,0.44,0.44,0.37,0.37,0.4,0.41,0.36,0.36,0.36,0.33,0.33,0.34,0.32,0.38,0.32,0.31,0.35,0.32,0.35,0.31,0.34,0.34,0.33,0.34,0.3,0.32,0.26,0.28,0.31,0.31,0.25,0.29,0.24,0.23,0.23,0.23,0.26,0.28,0.23,0.26,0.27,0.26,0.24,0.25,0.23,0.25,0.21,0.25,0.23,0.27,0.23,0.21,0.21,0.23,0.22,0.21,0.21,0.2,0.22,0.2,0.2,0.23,0.18,0.19,0.2,0.18,0.2,0.19,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.18,0.19,0.16,0.19,0.16,0.16,0.17,0.15,0.14,0.16,0.12,0.2,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.13,0.15,0.15,0.16,0.14,0.14,0.16,0.13,0.14,0.16,0.0,0.16,0.13,0.15,0.12,0.14,0.14,0.0,0.12,0.12,0.14,0.11,0.14,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.11,0.13,0.12,0.0,0.12,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.0,0.12,0.12,0.11,0.13,0.13,0.11,0.22,0.14,0.0,0.12,0.0,0.11,0.12,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.0,0.11,0.13,0.12,0.16,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41000000000001
10/04/2021,4.04,3.47,2.56,1.4,1.35,1.39,0.88,1.08,0.84,0.72,0.64,0.64,0.63,0.58,0.6,0.53,0.51,0.58,0.54,0.56,0.48,0.56,0.44,0.42,0.43,0.44,0.44,0.37,0.37,0.4,0.41,0.36,0.36,0.36,0.33,0.33,0.34,0.32,0.38,0.32,0.31,0.35,0.32,0.35,0.31,0.34,0.34,0.33,0.34,0.3,0.32,0.26,0.28,0.31,0.31,0.25,0.29,0.24,0.23,0.23,0.23,0.26,0.28,0.23,0.26,0.27,0.26,0.24,0.25,0.23,0.25,0.21,0.25,0.23,0.27,0.23,0.21,0.21,0.23,0.22,0.21,0.21,0.2,0.22,0.2,0.2,0.23,0.18,0.19,0.2,0.18,0.2,0.19,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.18,0.19,0.16,0.19,0.16,0.16,0.17,0.15,0.14,0.16,0.12,0.2,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.13,0.15,0.15,0.16,0.14,0.14,0.16,0.13,0.14,0.16,0.0,0.16,0.13,0.15,0.12,0.14,0.14,0.0,0.12,0.12,0.14,0.11,0.14,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.11,0.13,0.12,0.0,0.12,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.0,0.12,0.12,0.11,0.13,0.13,0.11,0.22,0.14,0.0,0.12,0.0,0.11,0.12,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.0,0.11,0.13,0.12,0.16,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41000000000001
10/05/2021,4.04,3.47,2.56,1.4,1.35,1.39,0.88,1.08,0.84,0.72,0.64,0.64,0.63,0.58,0.6,0.53,0.51,0.58,0.54,0.56,0.48,0.56,0.44,0.42,0.43,0.44,0.44,0.37,0.37,0.4,0.41,0.36,0.36,0.36,0.33,0.33,0.34,0.32,0.38,0.32,0.31,0.35,0.32,0.35,0.31,0.34,0.34,0.33,0.34,0.3,0.32,0.26,0.28,0.31,0.31,0.25,0.29,0.24,0.23,0.23,0.23,0.26,0.28,0.23,0.26,0.27,0.26,0.24,0.25,0.23,0.25,0.21,0.25,0.23,0.27,0.23,0.21,0.21,0.23,0.22,0.21,0.21,0.2,0.22,0.2,0.2,0.23,0.18,0.19,0.2,0.18,0.2,0.19,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.18,0.19,0.16,0.19,0.16,0.16,0.17,0.15,0.14,0.16,0.12,0.2,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.13,0.15,0.15,0.16,0.14,0.14,0.16,0.13,0.14,0.16,0.0,0.16,0.13,0.15,0.12,0.14,0.14,0.0,0.12,0.12,0.14,0.11,0.14,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.11,0.13,0.12,0.1,0.12,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.0,0.12,0.12,0.11,0.13,0.13,0.11,0.22,0.14,0.0,0.12,0.0,0.11,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.1,0.11,0.13,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41000000000001
10/06/2021,4.04,3.47,2.56,1.4,1.35,1.39,0.88,1.08,0.84,0.72,0.64,0.64,0.63,0.58,0.6,0.53,0.51,0.58,0.54,0.56,0.48,0.56,0.44,0.42,0.43,0.44,0.44,0.37,0.37,0.4,0.41,0.36,0.36,0.36,0.33,0.33,0.34,0.32,0.38,0.32,0.31,0.35,0.32,0.35,0.31,0.34,0.34,0.33,0.34,0.3,0.32,0.26,0.28,0.31,0.31,0.25,0.29,0.24,0.23,0.23,0.23,0.26,0.28,0.23,0.26,0.27,0.26,0.24,0.25,0.23,0.25,0.21,0.25,0.23,0.27,0.23,0.21,0.21,0.23,0.22,0.21,0.21,0.2,0.22,0.2,0.2,0.23,0.18,0.19,0.2,0.18,0.2,0.19,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.18,0.19,0.16,0.19,0.16,0.16,0.17,0.15,0.14,0.16,0.12,0.2,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.13,0.15,0.15,0.16,0.14,0.14,0.16,0.13,0.14,0.16,0.0,0.16,0.13,0.15,0.12,0.14,0.14,0.0,0.12,0.12,0.14,0.11,0.14,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.11,0.13,0.12,0.1,0.12,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.0,0.12,0.12,0.11,0.13,0.13,0.11,0.22,0.14,0.0,0.12,0.0,0.11,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.1,0.11,0.13,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41000000000001
10/07/2021,4.04,3.47,2.56,1.4,1.35,1.39,0.88,1.08,0.84,0.72,0.64,0.64,0.63,0.58,0.6,0.53,0.51,0.58,0.54,0.56,0.48,0.56,0.44,0.42,0.43,0.44,0.44,0.37,0.37,0.4,0.41,0.36,0.36,0.36,0.33,0.33,0.34,0.32,0.38,0.32,0.31,0.35,0.32,0.35,0.31,0.34,0.34,0.33,0.34,0.3,0.32,0.26,0.28,0.31,0.31,0.25,0.29,0.24,0.23,0.23,0.23,0.26,0.28,0.23,0.26,0.27,0.26,0.24,0.25,0.23,0.25,0.21,0.25,0.23,0.27,0.23,0.21,0.21,0.23,0.22,0.21,0.21,0.2,0.22,0.2,0.2,0.23,0.18,0.19,0.2,0.18,0.2,0.19,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.18,0.19,0.16,0.19,0.16,0.16,0.17,0.15,0.14,0.16,0.12,0.2,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.13,0.15,0.15,0.16,0.14,0.14,0.16,0.13,0.14,0.16,0.0,0.16,0.13,0.15,0.12,0.14,0.14,0.0,0.12,0.12,0.14,0.11,0.14,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.11,0.13,0.12,0.1,0.12,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.0,0.12,0.12,0.11,0.13,0.13,0.11,0.22,0.14,0.0,0.12,0.0,0.11,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.1,0.11,0.13,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41000000000001
10/08/2021,4.04,3.47,2.56,1.4,1.35,1.39,0.88,1.08,0.84,0.72,0.64,0.64,0.63,0.58,0.6,0.53,0.51,0.58,0.54,0.56,0.48,0.56,0.44,0.42,0.43,0.44,0.44,0.37,0.37,0.4,0.41,0.36,0.36,0.36,0.33,0.33,0.34,0.32,0.38,0.32,0.31,0.35,0.32,0.35,0.31,0.34,0.34,0.33,0.34,0.3,0.32,0.26,0.28,0.31,0.31,0.25,0.29,0.24,0.23,0.23,0.23,0.26,0.28,0.23,0.26,0.27,0.26,0.24,0.25,0.23,0.25,0.21,0.25,0.23,0.27,0.23,0.21,0.21,0.23,0.22,0.21,0.21,0.2,0.22,0.2,0.2,0.23,0.18,0.19,0.2,0.18,0.2,0.19,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.18,0.19,0.16,0.19,0.16,0.16,0.17,0.15,0.14,0.16,0.12,0.2,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.13,0.15,0.15,0.16,0.14,0.14,0.16,0.13,0.14,0.16,0.0,0.16,0.13,0.15,0.12,0.14,0.14,0.0,0.12,0.12,0.14,0.11,0.14,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.11,0.13,0.12,0.1,0.12,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.0,0.12,0.12,0.11,0.13,0.13,0.11,0.22,0.14,0.0,0.12,0.0,0.11,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.14,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.1,0.11,0.13,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41000000000001
10/11/2021,4.01,3.5,2.5,1.35,1.35,1.39,0.85,1.1,0.86,0.71,0.65,0.63,0.63,0.61,0.6,0.53,0.5,0.58,0.54,0.57,0.47,0.52,0.47,0.45,0.45,0.46,0.44,0.37,0.38,0.39,0.41,0.37,0.36,0.35,0.33,0.33,0.35,0.32,0.38,0.33,0.32,0.35,0.37,0.35,0.32,0.33,0.33,0.33,0.34,0.3,0.33,0.26,0.28,0.31,0.32,0.25,0.29,0.24,0.24,0.23,0.22,0.26,0.29,0.23,0.26,0.27,0.27,0.24,0.25,0.22,0.25,0.21,0.25,0.24,0.25,0.23,0.22,0.22,0.22,0.23,0.2,0.21,0.21,0.21,0.19,0.22,0.22,0.19,0.18,0.21,0.19,0.2,0.2,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.17,0.19,0.17,0.18,0.16,0.17,0.16,0.14,0.14,0.16,0.13,0.18,0.18,0.13,0.15,0.16,0.17,0.15,0.15,0.15,0.13,0.14,0.14,0.16,0.14,0.13,0.15,0.13,0.14,0.17,0.0,0.16,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.15,0.11,0.14,0.12,0.13,0.13,0.11,0.15,0.14,0.12,0.1,0.13,0.12,0.11,0.1,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.19,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.15,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.12,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36000000000001
10/12/2021,4.01,3.5,2.5,1.35,1.35,1.39,0.85,1.1,0.86,0.71,0.65,0.63,0.63,0.61,0.6,0.53,0.5,0.58,0.54,0.57,0.47,0.52,0.47,0.45,0.45,0.46,0.44,0.37,0.38,0.39,0.41,0.37,0.36,0.35,0.33,0.33,0.35,0.32,0.38,0.33,0.32,0.35,0.37,0.35,0.32,0.33,0.33,0.33,0.34,0.3,0.33,0.26,0.28,0.31,0.32,0.25,0.29,0.24,0.24,0.23,0.22,0.26,0.29,0.23,0.26,0.27,0.27,0.24,0.25,0.22,0.25,0.21,0.25,0.24,0.25,0.23,0.22,0.22,0.22,0.23,0.2,0.21,0.21,0.21,0.19,0.22,0.22,0.19,0.18,0.21,0.19,0.2,0.2,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.17,0.19,0.17,0.18,0.16,0.17,0.16,0.14,0.14,0.16,0.13,0.18,0.18,0.13,0.15,0.16,0.17,0.15,0.15,0.15,0.13,0.14,0.14,0.16,0.14,0.13,0.15,0.13,0.14,0.17,0.0,0.16,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.15,0.11,0.14,0.12,0.13,0.13,0.11,0.15,0.14,0.12,0.1,0.13,0.12,0.11,0.1,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.19,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.15,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.12,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36000000000001
10/13/2021,4.01,3.5,2.5,1.35,1.35,1.39,0.85,1.1,0.86,0.71,0.65,0.63,0.63,0.61,0.6,0.53,0.5,0.58,0.54,0.57,0.47,0.52,0.47,0.45,0.45,0.46,0.44,0.37,0.38,0.39,0.41,0.37,0.36,0.35,0.33,0.33,0.35,0.32,0.38,0.33,0.32,0.35,0.37,0.35,0.32,0.33,0.33,0.33,0.34,0.3,0.33,0.26,0.28,0.31,0.32,0.25,0.29,0.24,0.24,0.23,0.22,0.26,0.29,0.23,0.26,0.27,0.27,0.24,0.25,0.22,0.25,0.21,0.25,0.24,0.25,0.23,0.22,0.22,0.22,0.23,0.2,0.21,0.21,0.21,0.19,0.22,0.22,0.19,0.18,0.21,0.19,0.2,0.2,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.17,0.19,0.17,0.18,0.16,0.17,0.16,0.14,0.14,0.16,0.13,0.18,0.18,0.13,0.15,0.16,0.17,0.15,0.15,0.15,0.13,0.14,0.14,0.16,0.14,0.13,0.15,0.13,0.14,0.17,0.0,0.16,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.15,0.11,0.14,0.12,0.13,0.13,0.11,0.15,0.14,0.12,0.1,0.13,0.12,0.11,0.1,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.19,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.15,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.12,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36000000000001
10/14/2021,4.01,3.5,2.5,1.35,1.35,1.39,0.85,1.1,0.86,0.71,0.65,0.63,0.63,0.61,0.6,0.53,0.5,0.58,0.54,0.57,0.47,0.52,0.47,0.45,0.45,0.46,0.44,0.37,0.38,0.39,0.41,0.37,0.36,0.35,0.33,0.33,0.35,0.32,0.38,0.33,0.32,0.35,0.37,0.35,0.32,0.33,0.33,0.33,0.34,0.3,0.33,0.26,0.28,0.31,0.32,0.25,0.29,0.24,0.24,0.23,0.22,0.26,0.29,0.23,0.26,0.27,0.27,0.24,0.25,0.22,0.25,0.21,0.25,0.24,0.25,0.23,0.22,0.22,0.22,0.23,0.2,0.21,0.21,0.21,0.19,0.22,0.22,0.19,0.18,0.21,0.19,0.2,0.2,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.17,0.19,0.17,0.18,0.16,0.17,0.16,0.14,0.14,0.16,0.13,0.18,0.18,0.13,0.15,0.16,0.17,0.15,0.15,0.15,0.13,0.14,0.14,0.16,0.14,0.13,0.15,0.13,0.14,0.17,0.0,0.16,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.15,0.11,0.14,0.12,0.13,0.13,0.11,0.15,0.14,0.12,0.1,0.13,0.12,0.11,0.1,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.19,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.15,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.12,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36000000000001
10/15/2021,4.01,3.5,2.5,1.35,1.35,1.39,0.85,1.1,0.86,0.71,0.65,0.63,0.63,0.61,0.6,0.53,0.5,0.58,0.54,0.57,0.47,0.52,0.47,0.45,0.45,0.46,0.44,0.37,0.38,0.39,0.41,0.37,0.36,0.35,0.33,0.33,0.35,0.32,0.38,0.33,0.32,0.35,0.37,0.35,0.32,0.33,0.33,0.33,0.34,0.3,0.33,0.26,0.28,0.31,0.32,0.25,0.29,0.24,0.24,0.23,0.22,0.26,0.29,0.23,0.26,0.27,0.27,0.24,0.25,0.22,0.25,0.21,0.25,0.24,0.25,0.23,0.22,0.22,0.22,0.23,0.2,0.21,0.21,0.21,0.19,0.22,0.22,0.19,0.18,0.21,0.19,0.2,0.2,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.17,0.19,0.17,0.18,0.16,0.17,0.16,0.14,0.14,0.16,0.13,0.18,0.18,0.13,0.15,0.16,0.17,0.15,0.15,0.15,0.13,0.14,0.14,0.16,0.14,0.13,0.15,0.13,0.14,0.17,0.0,0.16,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.15,0.11,0.14,0.12,0.13,0.13,0.11,0.15,0.14,0.12,0.1,0.13,0.12,0.11,0.1,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.19,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.15,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.12,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36000000000001
10/18/2021,4.01,3.5,2.5,1.35,1.35,1.39,0.85,1.1,0.86,0.71,0.65,0.63,0.63,0.61,0.6,0.53,0.5,0.58,0.54,0.57,0.47,0.52,0.47,0.45,0.45,0.46,0.44,0.37,0.38,0.39,0.41,0.37,0.36,0.35,0.33,0.33,0.35,0.32,0.38,0.33,0.32,0.35,0.37,0.35,0.32,0.33,0.33,0.33,0.34,0.3,0.33,0.26,0.28,0.31,0.32,0.25,0.29,0.24,0.24,0.23,0.22,0.26,0.29,0.23,0.26,0.27,0.27,0.24,0.25,0.22,0.25,0.21,0.25,0.24,0.25,0.23,0.22,0.22,0.22,0.23,0.2,0.21,0.21,0.21,0.19,0.22,0.22,0.19,0.18,0.21,0.19,0.2,0.2,0.18,0.17,0.2,0.21,0.21,0.21,0.18,0.13,0.17,0.19,0.17,0.18,0.16,0.17,0.16,0.14,0.14,0.16,0.13,0.18,0.18,0.13,0.15,0.16,0.17,0.15,0.15,0.15,0.13,0.14,0.14,0.16,0.14,0.13,0.15,0.13,0.14,0.17,0.0,0.16,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.15,0.11,0.14,0.12,0.13,0.13,0.11,0.15,0.14,0.12,0.1,0.13,0.12,0.11,0.1,0.11,0.0,0.13,0.11,0.12,0.12,0.15,0.11,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.19,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.15,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.12,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.36000000000001
