,B 0 08/26/21,URC.V,XOM,CVX,BRK.B,AMT,JPM,AMZN,PLD,CCI,COP,BAC,FB,EQIX,PYPL,HON,UPS,EOG,PSA,UNP,GOOGL,GOOG,NFLX,WFC,SPG,SLB,DLR,CRM,BA,CSCO,RTX,CAT,GE,MPC,PXD,MMM,PSX,SBAC,WELL,DE,C,KMI,MS,ZM,WMB,GS,AVB,CBRE,VLO,BLK,LMT,EQR,SNAP,WY,SCHW,OXY,DOCU,AXP,O,TWTR,ARE,OKE,PINS,SPGI,FDX,HES,MTCH,EXR,EBAY,VEEV,WDAY,VTR,NSC,ITW,ESS,HAL,MAA,PNC,OKTA,ETN,USB,PEAK,ETSY,EMR,DRE,CME,TFC,WM,CB,NOC,MMC,FANG,DDOG,DVN,COF,BXP,VRSN,TDOC,COUP,BKR,ICE,EXPE,ROP,JCI,W,UDR,ANET,AKAM,TT,LHX,MCO,PGR,Z,GDDY,GD,INFO,CTXS,AON,IRM,SNOW,PH,HST,CARR,CMI,TDG,TROW,MET,MSCI,MRO,ROK,REG,SWK,DBX,CTAS,OTIS,NTNX,CIEN,JNPR,LUV,AIG,BK,AME,PRU,PCAR,FAST,KIM,ALL,EFX,VRSK,TRV,DAL,CPRT,DFS,FRT,FSLY,GNRC,KSU,AFL,FRC,APA,CSX,COMM,VNO,ODFL,FTV,BOX,RSG,URI,WLTW,SIVB,BMBL,STT,AJG,DOV,AMP,EXPD,XYL,COG,CLDR,VG,FITB,SYF,TDY,GWW,NOV,IR,NTRS,J,UAL,HIG,IEX,HBAN,TXT,KEY,NDAQ,CFG,MAS,RF,WAB,MTB,U.S. Bank Money Market Deposit Account,Bumble Inc Ordinary Shares Class A,LDOS,JBHT,AAL,FBHS,GE.,n/a,CINF,BIDI11.SA,PWR,ABNB,ZI,AAPL,MSFT,TSLA,HD,NVDA,NKE,MCD,V,LOW,MA,SBUX,ADBE,TGT,BKNG,INTC,ACN,AVGO,TXN,TJX,GM,INTU,ORCL,QCOM,IBM,NOW,AMD,F,AMAT,CMG,DG,MAR,ORLY,APTV,ADI,ROST,HLT,ADP,LRCX,YUM,AZO,MU,FIS,FISV,ADSK,DHI,LEN,CZR,BBY,GRMN,KLAC,TSCO,NXPI,DLTR,VFC,GPN,SNPS,KMX,CCL,TEL,RCL,DRI,APH,ULTA,CDNS,RJF,MCHP,FTNT,POOL,MGM,CTSH,PFG,MSI,MKTX,DPZ,GPC,XLNX,BBWI WI,PAYX,NVR,HPQ,BRO,CBOE,ANSS,LKQ,ENPH,SUM
09/28/2021,0.0,0.0,4.71,3.77,2.52,2.74,2.35,1.85,1.99,1.66,1.66,1.51,1.39,1.59,1.01,0.98,0.88,0.87,0.98,0.85,1.01,0.95,0.91,0.96,0.93,0.78,0.92,0.96,0.78,0.86,0.85,0.69,0.73,0.76,0.71,0.68,0.58,0.81,0.75,0.65,0.7,0.62,0.74,0.5,0.6,0.64,0.67,0.68,0.53,0.61,0.54,0.59,0.63,0.59,0.54,0.48,0.48,0.55,0.55,0.5,0.57,0.49,0.37,0.52,0.36,0.4,0.43,0.5,0.46,0.42,0.48,0.45,0.39,0.4,0.45,0.36,0.46,0.4,0.37,0.41,0.39,0.39,0.37,0.37,0.39,0.34,0.37,0.38,0.39,0.34,0.39,0.29,0.41,0.4,0.36,0.34,0.31,0.32,0.29,0.39,0.33,0.36,0.32,0.34,0.33,0.31,0.0,0.28,0.29,0.29,0.29,0.26,0.24,0.22,0.29,0.32,0.27,0.32,0.27,0.57,0.24,0.25,0.3,0.21,0.22,0.24,0.22,0.27,0.19,0.23,0.23,0.19,0.21,0.23,0.24,0.2,0.18,0.21,0.2,0.23,0.2,0.19,0.2,0.18,0.2,0.28,0.19,0.21,0.22,0.19,0.17,0.19,0.19,0.18,0.16,0.18,0.16,0.16,0.17,0.16,0.44,0.13,0.14,0.18,0.17,0.14,0.17,0.17,0.14,0.18,0.0,0.15,0.15,0.15,0.15,0.14,0.16,0.15,0.14,0.15,0.14,0.13,0.0,0.11,0.0,0.15,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.1,0.11,0.09,0.09,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.39,0.0,0.0,0.11,0.53,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.04
09/29/2021,0.0,0.0,4.76,3.79,2.52,2.69,2.38,1.86,1.98,1.65,1.7,1.53,1.42,1.57,1.01,0.98,0.89,0.88,0.97,0.86,1.02,0.96,0.91,0.96,0.93,0.78,0.91,0.99,0.78,0.87,0.85,0.69,0.73,0.76,0.73,0.68,0.58,0.79,0.73,0.64,0.71,0.62,0.73,0.49,0.6,0.64,0.67,0.68,0.53,0.61,0.55,0.58,0.66,0.59,0.55,0.49,0.48,0.56,0.54,0.51,0.56,0.49,0.37,0.52,0.36,0.4,0.45,0.49,0.46,0.43,0.47,0.44,0.39,0.4,0.45,0.36,0.46,0.4,0.37,0.4,0.39,0.39,0.37,0.37,0.39,0.34,0.38,0.39,0.39,0.34,0.4,0.29,0.41,0.41,0.36,0.34,0.32,0.31,0.29,0.39,0.33,0.37,0.32,0.34,0.33,0.31,0.0,0.28,0.28,0.29,0.29,0.26,0.23,0.22,0.29,0.32,0.27,0.33,0.27,0.56,0.24,0.25,0.3,0.21,0.22,0.23,0.22,0.27,0.2,0.23,0.23,0.19,0.21,0.23,0.23,0.2,0.19,0.22,0.2,0.23,0.2,0.19,0.2,0.18,0.2,0.28,0.19,0.21,0.22,0.19,0.18,0.2,0.19,0.18,0.16,0.18,0.16,0.16,0.17,0.16,0.45,0.13,0.15,0.18,0.17,0.14,0.17,0.17,0.14,0.19,0.0,0.15,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.15,0.14,0.13,0.0,0.11,0.0,0.15,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.1,0.11,0.09,0.09,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.12,0.0,0.0,0.1,0.53,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.04
09/30/2021,0.0,0.0,4.76,3.79,2.52,2.69,2.38,1.86,1.98,1.65,1.7,1.53,1.42,1.57,1.01,0.98,0.89,0.88,0.97,0.86,1.02,0.96,0.91,0.96,0.93,0.78,0.91,0.99,0.78,0.87,0.85,0.69,0.73,0.76,0.73,0.68,0.58,0.79,0.73,0.64,0.71,0.62,0.73,0.49,0.6,0.64,0.67,0.68,0.53,0.61,0.55,0.58,0.66,0.59,0.55,0.49,0.48,0.56,0.54,0.51,0.56,0.49,0.37,0.52,0.36,0.4,0.45,0.49,0.46,0.43,0.47,0.44,0.39,0.4,0.45,0.36,0.46,0.4,0.37,0.4,0.39,0.39,0.37,0.37,0.39,0.34,0.38,0.39,0.39,0.34,0.4,0.29,0.41,0.41,0.36,0.34,0.32,0.31,0.29,0.39,0.33,0.37,0.32,0.34,0.33,0.31,0.0,0.28,0.28,0.29,0.29,0.26,0.23,0.22,0.29,0.32,0.27,0.33,0.27,0.56,0.24,0.25,0.3,0.21,0.22,0.23,0.22,0.27,0.2,0.23,0.23,0.19,0.21,0.23,0.23,0.2,0.19,0.22,0.2,0.23,0.2,0.19,0.2,0.18,0.2,0.28,0.19,0.21,0.22,0.19,0.18,0.2,0.19,0.18,0.16,0.18,0.16,0.16,0.17,0.16,0.45,0.13,0.15,0.18,0.17,0.14,0.17,0.17,0.14,0.19,0.0,0.15,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.15,0.14,0.13,0.0,0.11,0.0,0.15,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.1,0.11,0.09,0.09,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.12,0.0,0.0,0.1,0.53,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.04
10/01/2021,0.0,0.0,4.98,3.92,2.52,2.57,2.44,1.81,1.95,1.59,1.78,1.57,1.37,1.51,0.96,0.97,0.89,0.93,0.97,0.86,0.98,0.92,0.9,0.93,0.93,0.84,0.87,0.95,0.78,0.85,0.85,0.71,0.75,0.77,0.76,0.68,0.6,0.77,0.74,0.66,0.71,0.64,0.73,0.48,0.62,0.65,0.66,0.69,0.57,0.6,0.56,0.58,0.59,0.58,0.56,0.52,0.46,0.55,0.53,0.48,0.56,0.5,0.36,0.5,0.35,0.42,0.44,0.49,0.45,0.41,0.45,0.44,0.4,0.4,0.44,0.39,0.45,0.41,0.35,0.4,0.4,0.38,0.35,0.37,0.38,0.35,0.39,0.38,0.39,0.35,0.38,0.32,0.39,0.43,0.37,0.34,0.3,0.3,0.26,0.4,0.32,0.36,0.31,0.33,0.33,0.31,0.0,0.27,0.27,0.29,0.28,0.26,0.23,0.22,0.29,0.3,0.26,0.32,0.27,0.53,0.24,0.25,0.29,0.22,0.22,0.23,0.23,0.24,0.21,0.23,0.23,0.19,0.2,0.22,0.23,0.18,0.18,0.21,0.2,0.24,0.21,0.19,0.2,0.18,0.2,0.27,0.19,0.2,0.21,0.19,0.18,0.19,0.19,0.18,0.15,0.17,0.16,0.16,0.16,0.16,0.45,0.12,0.15,0.18,0.17,0.14,0.17,0.17,0.14,0.19,0.0,0.15,0.15,0.15,0.15,0.13,0.15,0.17,0.14,0.15,0.15,0.13,0.0,0.11,0.0,0.15,0.11,0.11,0.1,0.12,0.1,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.4,0.0,0.0,0.1,0.51,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.99
10/04/2021,0.0,0.0,4.99,3.93,2.54,2.59,2.45,1.81,1.97,1.6,1.79,1.57,1.38,1.52,0.95,0.97,0.88,0.94,0.98,0.86,0.97,0.91,0.93,0.95,0.94,0.83,0.88,0.95,0.81,0.86,0.86,0.7,0.76,0.77,0.77,0.68,0.6,0.77,0.74,0.65,0.72,0.64,0.72,0.47,0.62,0.64,0.67,0.7,0.56,0.6,0.56,0.59,0.57,0.58,0.55,0.52,0.46,0.55,0.54,0.46,0.56,0.51,0.35,0.5,0.35,0.42,0.43,0.49,0.44,0.41,0.44,0.45,0.4,0.4,0.45,0.39,0.46,0.41,0.35,0.4,0.4,0.39,0.34,0.37,0.39,0.34,0.39,0.38,0.39,0.35,0.39,0.32,0.39,0.44,0.37,0.34,0.3,0.29,0.25,0.41,0.32,0.36,0.32,0.33,0.33,0.32,0.0,0.27,0.28,0.3,0.28,0.26,0.22,0.22,0.29,0.31,0.27,0.32,0.27,0.53,0.24,0.25,0.3,0.22,0.22,0.23,0.23,0.25,0.21,0.23,0.23,0.19,0.19,0.22,0.23,0.18,0.19,0.22,0.2,0.24,0.21,0.19,0.21,0.18,0.2,0.28,0.19,0.2,0.21,0.19,0.18,0.19,0.19,0.18,0.15,0.17,0.16,0.16,0.17,0.16,0.45,0.13,0.14,0.18,0.17,0.13,0.17,0.17,0.14,0.19,0.0,0.15,0.15,0.15,0.15,0.13,0.15,0.18,0.14,0.15,0.15,0.13,0.0,0.11,0.0,0.15,0.11,0.12,0.1,0.13,0.11,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.1,0.51,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.02
10/05/2021,0.0,0.0,4.97,3.91,2.53,2.58,2.45,1.82,1.98,1.6,1.81,1.57,1.39,1.52,0.97,0.97,0.88,0.93,0.97,0.85,0.98,0.91,0.96,0.95,0.92,0.82,0.88,0.96,0.8,0.85,0.86,0.69,0.75,0.78,0.76,0.67,0.61,0.78,0.74,0.63,0.71,0.64,0.71,0.48,0.62,0.64,0.67,0.7,0.57,0.6,0.56,0.59,0.6,0.57,0.54,0.52,0.46,0.54,0.54,0.47,0.57,0.51,0.35,0.5,0.35,0.42,0.45,0.48,0.45,0.42,0.45,0.45,0.39,0.39,0.45,0.38,0.46,0.41,0.36,0.39,0.4,0.39,0.35,0.37,0.39,0.34,0.39,0.38,0.39,0.35,0.38,0.32,0.4,0.45,0.36,0.33,0.31,0.3,0.26,0.41,0.32,0.36,0.31,0.32,0.31,0.32,0.0,0.27,0.27,0.3,0.28,0.26,0.23,0.22,0.29,0.31,0.27,0.32,0.27,0.55,0.24,0.25,0.3,0.22,0.22,0.22,0.23,0.25,0.21,0.23,0.23,0.19,0.2,0.22,0.23,0.18,0.19,0.21,0.2,0.23,0.21,0.19,0.21,0.18,0.2,0.27,0.19,0.2,0.21,0.19,0.18,0.19,0.19,0.18,0.15,0.17,0.16,0.16,0.17,0.16,0.45,0.13,0.14,0.18,0.17,0.14,0.17,0.17,0.14,0.19,0.0,0.15,0.15,0.15,0.15,0.13,0.15,0.17,0.14,0.15,0.15,0.13,0.0,0.11,0.0,0.14,0.11,0.11,0.1,0.13,0.1,0.11,0.1,0.1,0.11,0.1,0.09,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.08,0.0,0.1,0.52,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.93
10/06/2021,0.0,0.0,4.97,3.91,2.53,2.58,2.45,1.82,1.98,1.6,1.81,1.57,1.39,1.52,0.97,0.97,0.88,0.93,0.97,0.85,0.98,0.91,0.96,0.95,0.92,0.82,0.88,0.96,0.8,0.85,0.86,0.69,0.75,0.78,0.76,0.67,0.61,0.78,0.74,0.63,0.71,0.64,0.71,0.48,0.62,0.64,0.67,0.7,0.57,0.6,0.56,0.59,0.6,0.57,0.54,0.52,0.46,0.54,0.54,0.47,0.57,0.51,0.35,0.5,0.35,0.42,0.45,0.48,0.45,0.42,0.45,0.45,0.39,0.39,0.45,0.38,0.46,0.41,0.36,0.39,0.4,0.39,0.35,0.37,0.39,0.34,0.39,0.38,0.39,0.35,0.38,0.32,0.4,0.45,0.36,0.33,0.31,0.3,0.26,0.41,0.32,0.36,0.31,0.32,0.31,0.32,0.0,0.27,0.27,0.3,0.28,0.26,0.23,0.22,0.29,0.31,0.27,0.32,0.27,0.55,0.24,0.25,0.3,0.22,0.22,0.22,0.23,0.25,0.21,0.23,0.23,0.19,0.2,0.22,0.23,0.18,0.19,0.21,0.2,0.23,0.21,0.19,0.21,0.18,0.2,0.27,0.19,0.2,0.21,0.19,0.18,0.19,0.19,0.18,0.15,0.17,0.16,0.16,0.17,0.16,0.45,0.13,0.14,0.18,0.17,0.14,0.17,0.17,0.14,0.19,0.0,0.15,0.15,0.15,0.15,0.13,0.15,0.17,0.14,0.15,0.15,0.13,0.0,0.11,0.0,0.14,0.11,0.11,0.1,0.13,0.1,0.11,0.1,0.1,0.11,0.1,0.09,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.08,0.0,0.1,0.52,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.93
10/07/2021,0.0,0.0,0.0,0.0,2.42,2.55,2.36,8.05,1.96,1.57,0.0,1.51,1.44,1.5,1.62,0.0,0.0,0.0,0.95,0.0,1.01,0.95,0.99,0.91,0.92,0.0,0.86,1.52,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.74,0.0,0.68,0.0,0.68,0.51,0.0,0.61,0.65,0.71,0.0,0.57,0.0,0.58,0.62,0.56,0.53,0.0,0.47,0.53,0.54,0.49,0.57,0.0,0.37,0.49,0.0,0.0,0.46,0.47,0.66,0.43,0.47,0.46,0.0,0.0,0.45,0.0,0.46,0.4,0.37,0.0,0.39,0.38,0.46,0.0,0.39,0.33,0.38,0.0,0.36,0.0,0.37,0.0,0.42,0.0,0.35,0.33,0.35,0.3,0.27,0.0,0.31,0.49,0.0,0.0,0.31,0.31,0.0,0.32,0.0,0.0,0.28,0.25,0.25,0.24,0.0,0.0,0.29,0.31,0.27,0.57,0.0,0.25,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.19,0.2,0.24,0.0,0.22,0.2,0.0,0.19,0.0,0.0,0.28,0.18,0.0,0.0,0.18,0.0,0.0,0.18,0.18,0.15,0.0,0.0,0.15,0.16,0.0,0.0,0.12,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.19,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.14,0.16,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.55,0.24,4.35,4.22,2.7,1.48,1.02,0.82,0.79,0.76,0.63,0.62,0.58,0.54,0.49,0.44,0.43,0.4,0.39,0.35,0.35,0.34,0.29,0.29,0.28,0.25,0.24,0.24,0.24,0.23,0.22,0.22,0.19,0.18,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.15,0.13,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,97.31
10/08/2021,0.0,0.0,0.0,0.0,2.43,2.57,2.39,7.92,2.0,1.6,0.0,1.54,1.38,1.51,1.58,0.0,0.0,0.0,0.97,0.0,1.01,0.95,0.99,0.93,0.92,0.0,0.87,1.52,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.75,0.0,0.69,0.0,0.68,0.5,0.0,0.61,0.67,0.71,0.0,0.57,0.0,0.6,0.6,0.57,0.53,0.0,0.46,0.53,0.55,0.47,0.57,0.0,0.36,0.48,0.0,0.0,0.45,0.48,0.65,0.42,0.47,0.47,0.0,0.0,0.45,0.0,0.47,0.4,0.35,0.0,0.39,0.39,0.46,0.0,0.4,0.34,0.38,0.0,0.36,0.0,0.37,0.0,0.41,0.0,0.35,0.34,0.35,0.3,0.26,0.0,0.31,0.5,0.0,0.0,0.29,0.32,0.0,0.31,0.0,0.0,0.27,0.25,0.24,0.24,0.0,0.0,0.29,0.31,0.27,0.56,0.0,0.25,0.0,0.0,0.0,0.21,0.22,0.23,0.0,0.0,0.23,0.0,0.19,0.0,0.0,0.19,0.2,0.24,0.0,0.23,0.2,0.0,0.2,0.0,0.0,0.28,0.18,0.0,0.0,0.18,0.0,0.0,0.18,0.18,0.14,0.0,0.0,0.16,0.17,0.0,0.0,0.12,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.18,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.15,0.16,0.14,0.14,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.08,0.0,0.0,0.53,0.24,4.3,4.19,2.76,1.49,0.98,0.83,0.8,0.76,0.64,0.6,0.58,0.53,0.49,0.45,0.43,0.4,0.39,0.35,0.35,0.35,0.29,0.29,0.28,0.26,0.24,0.24,0.25,0.23,0.22,0.22,0.19,0.18,0.19,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.15,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,97.39
10/11/2021,0.0,0.0,0.0,0.0,2.46,2.52,2.38,8.02,1.99,1.55,0.0,1.53,1.37,1.44,1.59,0.0,0.0,0.0,0.95,0.0,1.02,0.96,1.01,0.92,0.92,0.0,0.84,1.5,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.73,0.0,0.69,0.0,0.68,0.48,0.0,0.62,0.66,0.69,0.0,0.56,0.0,0.59,0.62,0.56,0.54,0.0,0.49,0.53,0.55,0.5,0.56,0.0,0.37,0.49,0.0,0.0,0.46,0.48,0.69,0.42,0.47,0.45,0.0,0.0,0.45,0.0,0.46,0.4,0.36,0.0,0.39,0.38,0.49,0.0,0.4,0.34,0.38,0.0,0.37,0.0,0.37,0.0,0.41,0.0,0.35,0.34,0.35,0.31,0.27,0.0,0.33,0.49,0.0,0.0,0.29,0.31,0.0,0.31,0.0,0.0,0.28,0.25,0.25,0.24,0.0,0.0,0.28,0.31,0.26,0.59,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.18,0.2,0.24,0.0,0.23,0.2,0.0,0.2,0.0,0.0,0.28,0.18,0.0,0.0,0.18,0.0,0.0,0.18,0.18,0.15,0.0,0.0,0.16,0.17,0.0,0.0,0.11,0.14,0.0,0.0,0.15,0.0,0.0,0.15,0.18,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.14,0.16,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.0,0.0,0.53,0.24,4.33,4.26,2.74,1.5,1.02,0.84,0.8,0.76,0.64,0.6,0.57,0.53,0.49,0.44,0.43,0.4,0.4,0.35,0.34,0.35,0.29,0.3,0.28,0.25,0.24,0.25,0.25,0.23,0.22,0.22,0.19,0.18,0.19,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,97.4
