,BIMAS.IS,EREGL.IS,GARAN.IS,AKBNK.IS,TCELL.IS,KCHOL.IS,FROTO.IS,TUPRS.IS,SISE.IS,ASELS.IS,THYAO.IS,SAHOL.IS,PETKM.IS,YKBNK.IS,CCOLA.IS,ISCTR.IS,KRDMD.IS,TAVHL.IS,AEFES.IS,KOZAL.IS,EKGYO.IS,ULKER.IS,BERA.IS,PGSUS.IS,MGROS.IS,DOHOL.IS,TKFEN.IS,ENJSA.IS,VESTL.IS,KOZAA.IS,AKSA.IS,MAVI.IS,TOASO.IS,SOKM.IS,MPARK.IS,HEKTS.IS,HALKB.IS,VAKBN.IS,GUBRF.IS,NUHCM.IS,OTKAR.IS,TTRAK.IS,FENER.IS,AKSEN.IS,ISMEN.IS,TSKB.IS,JANTS.IS,OYAKC.IS,ANSGR.IS,XTSLA,TRY,HBCFT,ENKAI,MESU1,USD,ULKER.E.IS,TKFEN.E.IS,MAVI.E.IS,HEKTS.E.IS,HALKB.E.IS,VAKBN.E.IS,NUHCM.E.IS,ISMEN.E.IS,ANSGR.E.IS,ENKAI.E,BIMAS.E.IS,EREGL.E.IS,GARAN.E.IS,KCHOL.E.IS,AKBNK.E.IS,TCELL.E.IS,FROTO.E.IS,TUPRS.E.IS,SISE.E.IS,ASELS.E.IS,PETKM.E.IS,SAHOL.E.IS,YKBNK.E.IS,CCOLA.E.IS,THYAO.E.IS,ISCTR.E.IS,KRDMD.E.IS,AEFES.E.IS,TAVHL.E.IS,KOZAL.E.IS,MGROS.E.IS,AKSA.E.IS,EKGYO.E.IS,TOASO.E.IS,KOZAA.E.IS,DOHOL.E.IS,ENJSA.E.IS,PGSUS.E.IS,MPARK.E.IS,SOKM.E.IS,VESTL.E.IS,BERA.E.IS,OTKAR.E.IS,GUBRF.E.IS,TTRAK.E.IS,AKSEN.E.IS,FENER.E.IS,TSKB.E.IS,OYAKC.E.IS,JANTS.E.IS,ENKAI.E.IS,MESZ1,SUM
08/24/2021,9.9,7.78,6.54,5.26,4.58,5.28,4.15,3.67,3.33,3.05,2.43,2.75,2.76,2.6,2.49,2.33,2.17,1.62,1.71,1.55,1.27,0.0,0.98,1.13,1.34,1.14,0.0,1.13,1.01,1.23,1.34,0.0,1.26,1.02,1.02,0.0,0.0,0.0,0.64,0.0,0.69,0.52,0.37,0.42,0.0,0.3,0.27,0.29,0.0,0.14,0.02,0.01,0.0,0.0,0.0,1.2,1.14,0.97,0.78,0.69,0.63,0.53,0.3,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.01,0.0,0.0,0.0,1.2,1.14,0.97,0.78,0.69,0.63,0.53,0.3,0.27,0.0,9.9,7.78,6.54,5.28,5.26,4.58,4.15,3.67,3.33,3.05,2.76,2.75,2.6,2.49,2.43,2.33,2.17,1.71,1.62,1.55,1.34,1.34,1.27,1.26,1.23,1.14,1.13,1.13,1.02,1.02,1.01,0.98,0.69,0.64,0.52,0.42,0.37,0.3,0.29,0.27,0.0,0.0,100.0
08/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.01,0.0,0.0,0.0,1.2,1.14,0.97,0.79,0.69,0.63,0.53,0.3,0.27,0.0,9.95,7.7,6.6,5.31,5.3,4.52,4.09,3.66,3.42,3.07,2.77,2.79,2.61,2.43,2.45,2.33,2.16,1.71,1.67,1.54,1.33,1.27,1.27,1.24,1.23,1.13,1.12,1.14,1.02,1.01,1.01,0.97,0.67,0.65,0.51,0.42,0.37,0.3,0.29,0.27,0.0,0.0,99.99
08/27/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.01,0.0,0.0,0.0,1.19,1.15,1.01,0.81,0.68,0.63,0.52,0.3,0.27,0.0,10.04,7.66,6.57,5.4,5.29,4.6,4.06,3.65,3.37,3.06,2.76,2.79,2.6,2.44,2.5,2.33,2.16,1.71,1.71,1.52,1.33,1.25,1.27,1.23,1.21,1.12,1.13,1.16,1.02,1.0,0.98,0.94,0.66,0.63,0.5,0.42,0.36,0.3,0.29,0.26,0.0,0.0,100.02
08/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.01,0.0,0.0,0.0,1.19,1.14,1.03,0.81,0.67,0.63,0.52,0.3,0.27,0.0,10.16,7.64,6.56,5.3,5.32,4.56,4.05,3.64,3.36,3.1,2.81,2.81,2.57,2.44,2.52,2.33,2.14,1.69,1.7,1.5,1.29,1.31,1.24,1.25,1.25,1.11,1.13,1.17,1.03,0.99,0.97,0.92,0.66,0.61,0.5,0.45,0.37,0.3,0.28,0.26,0.0,0.0,100.02000000000002
08/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.01,0.0,0.0,0.0,1.18,1.14,0.99,0.79,0.67,0.63,0.52,0.31,0.27,0.0,9.93,7.73,6.61,5.32,5.33,4.52,4.06,3.65,3.4,3.11,2.87,2.82,2.59,2.43,2.49,2.34,2.18,1.67,1.66,1.49,1.28,1.32,1.24,1.28,1.25,1.11,1.16,1.14,1.03,1.01,0.98,0.93,0.66,0.6,0.51,0.45,0.37,0.3,0.28,0.26,0.0,0.0,100.02
09/01/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.01,0.0,0.0,0.0,1.18,1.14,0.99,0.79,0.67,0.63,0.52,0.31,0.27,0.0,9.93,7.73,6.61,5.32,5.33,4.52,4.06,3.65,3.4,3.11,2.87,2.82,2.59,2.43,2.49,2.34,2.18,1.67,1.66,1.49,1.28,1.32,1.24,1.28,1.25,1.11,1.16,1.14,1.03,1.01,0.98,0.93,0.66,0.6,0.51,0.45,0.37,0.3,0.28,0.26,0.0,0.0,100.02
09/02/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.01,0.0,0.0,0.0,1.18,1.14,0.99,0.79,0.67,0.63,0.52,0.31,0.27,0.0,9.93,7.74,6.61,5.32,5.33,4.52,4.06,3.65,3.4,3.11,2.87,2.82,2.59,2.43,2.49,2.34,2.18,1.67,1.66,1.49,1.28,1.32,1.24,1.28,1.25,1.11,1.16,1.14,1.03,1.01,0.98,0.93,0.66,0.6,0.51,0.45,0.37,0.3,0.28,0.26,0.0,0.0,100.04
09/03/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.15,1.15,0.97,0.82,0.75,0.7,0.51,0.41,0.37,0.0,9.84,7.87,4.67,5.2,5.45,4.59,4.11,3.73,3.59,3.16,2.83,3.11,2.66,2.46,2.47,2.6,2.18,1.7,1.64,1.48,1.26,1.3,1.24,1.44,1.24,1.1,1.14,1.12,1.02,0.99,0.97,0.95,0.7,0.64,0.55,0.51,0.37,0.37,0.37,0.36,0.0,0.0,100.03000000000002
09/06/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.16,1.15,0.99,0.83,0.75,0.7,0.52,0.41,0.36,0.0,9.85,7.68,4.64,5.2,5.44,4.56,4.05,3.83,3.55,3.11,2.82,3.08,2.64,2.44,2.5,2.59,2.14,1.75,1.66,1.5,1.27,1.27,1.24,1.47,1.27,1.13,1.16,1.13,1.02,0.99,0.98,1.08,0.68,0.66,0.54,0.51,0.39,0.37,0.37,0.35,0.0,0.0,100.0
09/07/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.18,1.15,0.99,0.86,0.75,0.7,0.52,0.41,0.37,0.0,9.77,7.62,4.66,5.21,5.47,4.54,4.08,3.82,3.54,3.13,2.82,3.05,2.64,2.45,2.52,2.59,2.13,1.75,1.66,1.49,1.27,1.28,1.25,1.45,1.27,1.15,1.15,1.13,1.03,1.0,1.0,1.06,0.68,0.67,0.54,0.51,0.38,0.37,0.37,0.35,0.0,0.0,100.0
09/08/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.18,1.15,0.99,0.86,0.75,0.7,0.52,0.41,0.37,0.0,9.77,7.62,4.66,5.21,5.47,4.54,4.08,3.82,3.54,3.13,2.82,3.05,2.64,2.45,2.52,2.59,2.13,1.75,1.66,1.49,1.27,1.28,1.25,1.45,1.27,1.15,1.15,1.13,1.03,1.0,1.0,1.06,0.68,0.67,0.54,0.51,0.38,0.37,0.37,0.35,0.0,0.0,100.0
09/09/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.19,1.16,0.99,0.87,0.75,0.7,0.54,0.4,0.37,0.0,9.71,7.65,4.69,5.24,5.46,4.51,4.06,3.83,3.52,3.12,2.8,3.03,2.7,2.46,2.52,2.6,2.11,1.74,1.69,1.51,1.27,1.25,1.26,1.5,1.27,1.14,1.15,1.14,1.05,1.0,1.0,1.03,0.67,0.67,0.54,0.51,0.39,0.38,0.37,0.37,0.0,0.0,100.1
09/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.18,1.16,0.97,0.85,0.76,0.7,0.54,0.4,0.37,0.0,9.67,7.68,4.67,5.21,5.47,4.52,4.06,3.84,3.52,3.1,2.8,3.05,2.64,2.55,2.5,2.58,2.11,1.74,1.67,1.5,1.27,1.25,1.26,1.54,1.25,1.14,1.16,1.13,1.08,1.02,1.0,1.01,0.67,0.66,0.54,0.52,0.38,0.39,0.37,0.36,0.0,0.0,100.03
09/13/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.17,1.14,0.98,0.86,0.76,0.7,0.51,0.39,0.37,0.0,9.68,7.69,4.59,5.14,5.39,4.63,4.12,3.89,3.54,3.09,2.84,2.98,2.62,2.61,2.5,2.55,2.08,1.73,1.66,1.48,1.25,1.3,1.28,1.63,1.25,1.13,1.17,1.13,1.07,1.01,0.99,1.0,0.68,0.65,0.54,0.54,0.38,0.37,0.37,0.36,0.0,0.0,100.01
09/14/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.2,1.14,1.0,0.87,0.76,0.69,0.52,0.4,0.38,0.0,9.66,7.71,4.6,5.17,5.35,4.58,4.2,3.87,3.53,3.08,2.84,2.98,2.56,2.57,2.48,2.52,2.09,1.73,1.65,1.48,1.24,1.34,1.28,1.66,1.25,1.13,1.17,1.11,1.12,1.01,0.99,1.0,0.71,0.65,0.53,0.54,0.38,0.37,0.37,0.36,0.0,0.0,100.04000000000002
09/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.2,1.14,1.0,0.87,0.76,0.69,0.52,0.4,0.38,0.0,9.66,7.71,4.6,5.17,5.35,4.58,4.2,3.87,3.53,3.08,2.84,2.98,2.56,2.57,2.48,2.52,2.09,1.73,1.65,1.48,1.24,1.34,1.28,1.66,1.25,1.13,1.17,1.11,1.12,1.01,0.99,1.0,0.71,0.65,0.53,0.54,0.38,0.37,0.37,0.36,0.0,0.0,100.04000000000002
09/16/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.01,0.0,0.0,0.0,1.19,1.14,1.0,0.87,0.76,0.7,0.51,0.39,0.37,0.0,9.59,7.77,4.56,5.19,5.37,4.62,4.17,3.9,3.56,3.08,2.88,2.97,2.55,2.52,2.49,2.52,2.07,1.72,1.64,1.49,1.23,1.3,1.27,1.65,1.3,1.15,1.16,1.11,1.13,1.01,1.0,0.99,0.71,0.65,0.53,0.53,0.37,0.37,0.37,0.36,0.0,0.0,100.0
09/17/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.01,0.0,0.0,0.07,1.2,1.15,1.02,0.86,0.76,0.69,0.51,0.39,0.37,0.0,9.5,7.66,4.65,5.2,5.38,4.56,4.15,4.03,3.53,3.06,2.91,2.98,2.57,2.52,2.5,2.52,2.04,1.74,1.64,1.48,1.24,1.31,1.28,1.71,1.3,1.14,1.17,1.11,1.13,1.02,0.99,0.98,0.7,0.64,0.53,0.54,0.37,0.37,0.36,0.35,0.0,0.0,100.01
09/20/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.01,0.0,0.0,0.02,1.22,1.15,1.13,0.84,0.75,0.7,0.5,0.38,0.37,0.0,9.7,7.44,4.66,5.32,5.32,4.52,4.15,4.12,3.49,3.03,2.92,2.96,2.58,2.56,2.52,2.51,2.0,1.74,1.65,1.41,1.23,1.4,1.28,1.68,1.21,1.13,1.15,1.12,1.14,1.03,1.0,1.0,0.68,0.63,0.52,0.54,0.36,0.37,0.36,0.35,0.0,0.0,100.02
09/21/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.01,0.0,0.0,0.0,1.22,1.14,1.13,0.82,0.76,0.69,0.5,0.39,0.37,0.0,9.87,7.39,4.6,5.49,5.31,4.53,4.11,4.13,3.48,3.06,2.94,2.96,2.55,2.5,2.57,2.47,1.95,1.68,1.68,1.4,1.22,1.44,1.27,1.71,1.17,1.11,1.12,1.16,1.12,1.02,0.98,1.0,0.69,0.62,0.52,0.54,0.36,0.36,0.36,0.35,0.0,0.0,100.02
09/22/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.01,0.0,0.0,0.0,1.22,1.14,1.13,0.82,0.76,0.69,0.5,0.39,0.37,0.0,9.87,7.39,4.6,5.49,5.31,4.53,4.11,4.13,3.48,3.06,2.94,2.96,2.55,2.5,2.57,2.47,1.95,1.68,1.68,1.4,1.22,1.44,1.27,1.71,1.17,1.11,1.12,1.16,1.12,1.02,0.98,1.0,0.69,0.62,0.52,0.54,0.36,0.36,0.36,0.35,0.0,0.0,100.02
09/23/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.01,0.0,0.0,0.0,1.22,1.14,1.14,0.84,0.76,0.7,0.49,0.39,0.37,0.0,9.76,7.29,4.53,5.49,5.22,4.56,4.17,4.16,3.49,3.14,2.94,3.01,2.53,2.48,2.63,2.46,1.92,1.67,1.72,1.4,1.23,1.48,1.26,1.73,1.17,1.12,1.14,1.16,1.12,1.04,1.0,0.98,0.68,0.63,0.51,0.53,0.35,0.36,0.36,0.34,0.0,0.0,100.02000000000001
