,JNJ,JPM,NESN.SW,PG,BAC,INTC,PFE,NOVN.SW,KO,CSCO,MRK,7203.T,TXN,AZN.L,NEE,SAP.DE,C,RY.TO,SIE.DE,MS,MMM,SAN.PA,TD.TO,CVS,BHP.AX,OR.PA,ALV.DE,LMT,BATS.L,MDLZ,RIO.L,ADP,SU.PA,IBE.MC,PNC,BNS.TO,USB,DPW.DE,TFC,MMC,APD,BHP.L,ETN,DG.PA,BMO.TO,BX,9432.T,EMR,ABBN.SW,ZURN.SW,PGR,CS.PA,7267.T,6501.T,TRP.TO,AAL.L,GD,BN.PA,CM.TO,9433.T,EXC,GIVN.SW,CNQ.TO,AEP,SRE,8316.T,8001.T,XEL,CRH.L,INVE B.ST,MET,IFF,MQG.AX,GIS,PAYX,PRU,WOW.AX,BK,ROK,MUV2.DE,TRV,MFC.TO,RIO.AX,ADM,FMG.AX,CMI,DFS,3382.T,VNA.DE,8058.T,ALL,FERG.L,FAST,HOLN.SW,AFL,PEG,8031.T,KNEBV.HE,O39.SI,8411.T,WEC,NUE,SAND.ST,LYB,ES,SLF.TO,AHT.L,KR,HSY,MG.TO,VIAC,GMG.AX,STT,FITB,SYF,IP,U11.SI,TSCO.L,RSG,NA.TO,DTE,RWE.DE,BA.L,ORA.PA,PPL,TSN,AEE,1.HK,GRMN,RCI.B.TO,ETR,AKZA.AS,NTRS,2502.T,HIG,ESSITY B.ST,FTS.TO,FRE.DE,AV.L,ARE,LGEN.L,16.HK,KNIN.SW,AMCR,DWNI.DE,EXR,2.HK,2914.T,HEN3.DE,CMS,2503.T,RF,OMC,CE,ESS,IFC.TO,7269.T,PAH3.DE,KEY,CFG,COL.AX,SGRO.L,6857.T,CAG,EMN,ALLY,MTB,1925.T,SHL.AX,CINF,LNT,SK3.IR,4578.T,SJM,4507.T,BXP,EVRG,8591.T,III.L,8002.T,PFG,1113.HK,SJR.B.TO,MRU.TO,HRL,HAS,8750.T,PSN.L,BNZL.L,HBAN,MNDI.L,5020.T,PKG,ATO,SNA,SRG.MI,3407.T,1COV.DE,EMA.TO,NN.AS,TRN.MI,8951.T,KESKOB.HE,RO.SW,EN.PA,FORTUM.HE,ROG.SW,ULVR.L,TTE.PA,GILD,SO,7974.T,4502.T,AIG,DOW,NEM,TROW,PHIA.AS,EOG,FGXXX,WBA,AD.AS,SGO.PA,8766.T,AVB,DB1.DE,4503.T,GLW,ED,BBY,5108.T,SSE.L,G.MI,UPM.HE,HPE,GPC,6502.T,FME.DE,CAH,8725.T,NWG.L,n/a,8630.T,SCMN.SW,9101.T,5713.T,WHR,FNF,SUM
09/15/2021,3.35,3.62,2.52,2.64,2.36,1.63,1.92,1.55,1.63,1.73,1.41,1.55,1.33,0.0,1.29,1.13,1.12,1.12,1.04,1.17,0.82,0.82,0.9,0.85,0.0,0.75,0.73,0.63,0.65,0.64,0.6,0.66,0.73,0.57,0.62,0.56,0.58,0.52,0.57,0.62,0.45,0.0,0.49,0.45,0.5,0.67,0.51,0.45,0.46,0.5,0.41,0.48,0.39,0.44,0.0,0.38,0.38,0.36,0.39,0.4,0.0,0.32,0.3,0.34,0.32,0.35,0.35,0.28,0.31,0.0,0.32,0.0,0.34,0.27,0.27,0.31,0.28,0.34,0.28,0.31,0.3,0.0,0.22,0.25,0.18,0.26,0.28,0.28,0.27,0.33,0.32,0.25,0.23,0.19,0.27,0.24,0.27,0.0,0.27,0.0,0.23,0.25,0.21,0.19,0.23,0.23,0.0,0.24,0.19,0.17,0.18,0.22,0.22,0.21,0.21,0.18,0.23,0.21,0.2,0.2,0.18,0.19,0.19,0.17,0.0,0.17,0.17,0.0,0.2,0.13,0.18,0.15,0.17,0.16,0.19,0.0,0.16,0.15,0.17,0.24,0.17,0.15,0.16,0.14,0.13,0.18,0.14,0.16,0.12,0.14,0.0,0.14,0.12,0.13,0.0,0.16,0.14,0.12,0.15,0.14,0.12,0.16,0.14,0.12,0.11,0.15,0.13,0.15,0.0,0.14,0.12,0.11,0.14,0.0,0.16,0.12,0.12,0.18,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.07,0.88,0.68,0.54,0.46,0.41,0.37,0.34,0.35,0.37,0.33,0.3,0.0,0.28,0.27,0.26,0.25,0.23,0.24,0.24,0.22,0.2,0.2,0.21,0.18,0.19,0.16,0.14,0.13,0.14,0.12,0.12,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,89.44000000000001
09/16/2021,3.33,3.58,2.54,2.65,2.32,1.65,1.91,1.54,1.63,1.71,1.4,1.56,1.34,0.0,1.28,1.13,1.11,1.12,1.07,1.17,0.82,0.8,0.9,0.84,0.0,0.76,0.73,0.63,0.65,0.64,0.61,0.65,0.74,0.56,0.62,0.56,0.57,0.52,0.56,0.62,0.45,0.0,0.49,0.44,0.5,0.67,0.51,0.45,0.46,0.5,0.41,0.48,0.39,0.45,0.0,0.39,0.38,0.36,0.39,0.4,0.0,0.32,0.3,0.34,0.32,0.36,0.36,0.27,0.3,0.0,0.32,0.0,0.34,0.27,0.27,0.31,0.28,0.33,0.28,0.31,0.3,0.0,0.22,0.26,0.18,0.26,0.28,0.28,0.27,0.34,0.32,0.25,0.23,0.2,0.26,0.24,0.27,0.0,0.27,0.0,0.23,0.25,0.21,0.19,0.23,0.23,0.0,0.22,0.19,0.17,0.18,0.22,0.22,0.21,0.21,0.17,0.23,0.21,0.2,0.2,0.18,0.19,0.19,0.17,0.0,0.17,0.17,0.0,0.2,0.13,0.18,0.15,0.17,0.17,0.19,0.0,0.16,0.15,0.17,0.23,0.17,0.16,0.15,0.14,0.13,0.18,0.14,0.17,0.12,0.14,0.0,0.14,0.12,0.13,0.0,0.16,0.14,0.12,0.15,0.14,0.12,0.16,0.15,0.12,0.11,0.15,0.13,0.16,0.0,0.14,0.11,0.11,0.14,0.0,0.16,0.12,0.12,0.18,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.08,0.88,0.68,0.53,0.47,0.41,0.36,0.34,0.35,0.37,0.33,0.3,0.0,0.27,0.26,0.26,0.25,0.23,0.24,0.24,0.22,0.2,0.2,0.21,0.18,0.18,0.16,0.14,0.13,0.14,0.11,0.12,0.12,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,89.28
09/17/2021,3.3,3.63,2.52,2.67,2.36,1.67,1.86,1.52,1.64,1.71,1.4,1.53,1.36,0.0,1.27,1.12,1.12,1.11,1.06,1.17,0.82,0.8,0.89,0.85,0.0,0.75,0.73,0.63,0.65,0.64,0.61,0.65,0.74,0.57,0.62,0.56,0.58,0.52,0.57,0.61,0.45,0.0,0.48,0.44,0.5,0.67,0.51,0.45,0.46,0.5,0.42,0.48,0.39,0.45,0.0,0.39,0.38,0.36,0.39,0.4,0.0,0.31,0.31,0.34,0.32,0.36,0.36,0.27,0.31,0.0,0.32,0.0,0.34,0.27,0.27,0.31,0.28,0.33,0.28,0.31,0.3,0.0,0.22,0.26,0.18,0.26,0.28,0.28,0.27,0.34,0.32,0.25,0.23,0.2,0.27,0.24,0.27,0.0,0.27,0.0,0.22,0.25,0.2,0.19,0.23,0.23,0.0,0.22,0.19,0.17,0.18,0.22,0.22,0.21,0.21,0.18,0.23,0.21,0.2,0.2,0.17,0.19,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.18,0.15,0.17,0.17,0.19,0.0,0.16,0.15,0.17,0.23,0.18,0.15,0.15,0.14,0.13,0.18,0.14,0.16,0.12,0.14,0.0,0.14,0.12,0.13,0.0,0.16,0.14,0.12,0.15,0.14,0.12,0.16,0.15,0.12,0.11,0.16,0.13,0.16,0.0,0.14,0.11,0.11,0.14,0.0,0.16,0.12,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.08,0.9,0.68,0.53,0.47,0.41,0.37,0.34,0.35,0.37,0.33,0.31,0.0,0.27,0.26,0.26,0.26,0.23,0.23,0.24,0.22,0.2,0.2,0.21,0.18,0.18,0.16,0.14,0.13,0.14,0.0,0.12,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,89.28999999999999
09/20/2021,3.3,3.6,2.5,2.66,2.31,1.68,1.87,1.52,1.63,1.7,1.39,1.55,1.39,0.0,1.27,1.11,1.12,1.12,1.07,1.16,0.81,0.8,0.9,0.86,0.0,0.74,0.72,0.62,0.65,0.64,0.6,0.65,0.74,0.53,0.61,0.56,0.6,0.53,0.57,0.61,0.45,0.0,0.49,0.43,0.5,0.7,0.51,0.45,0.46,0.5,0.41,0.47,0.39,0.45,0.0,0.37,0.37,0.35,0.39,0.42,0.0,0.32,0.31,0.33,0.33,0.36,0.37,0.27,0.31,0.0,0.32,0.0,0.34,0.27,0.27,0.31,0.28,0.33,0.28,0.31,0.3,0.0,0.22,0.27,0.18,0.26,0.29,0.28,0.27,0.34,0.32,0.25,0.23,0.2,0.26,0.24,0.27,0.0,0.27,0.0,0.22,0.25,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.22,0.22,0.22,0.21,0.17,0.23,0.21,0.2,0.2,0.17,0.19,0.19,0.17,0.0,0.17,0.16,0.0,0.19,0.12,0.18,0.15,0.16,0.17,0.19,0.0,0.16,0.15,0.17,0.23,0.18,0.15,0.16,0.15,0.13,0.18,0.14,0.16,0.12,0.14,0.0,0.14,0.12,0.13,0.0,0.16,0.14,0.12,0.15,0.14,0.12,0.16,0.15,0.12,0.0,0.16,0.13,0.16,0.0,0.14,0.11,0.11,0.14,0.0,0.16,0.12,0.11,0.19,0.13,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.07,0.92,0.69,0.53,0.46,0.41,0.36,0.34,0.35,0.37,0.33,0.33,0.0,0.27,0.27,0.26,0.27,0.23,0.23,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.16,0.13,0.14,0.14,0.0,0.12,0.13,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,89.27
09/21/2021,3.31,3.61,2.51,2.65,2.34,1.68,1.87,1.51,1.62,1.7,1.38,1.56,1.39,0.0,1.27,1.12,1.12,1.12,1.09,1.16,0.81,0.8,0.9,0.86,0.0,0.72,0.72,0.62,0.65,0.64,0.58,0.64,0.76,0.52,0.61,0.56,0.59,0.54,0.57,0.61,0.45,0.0,0.49,0.44,0.5,0.7,0.51,0.45,0.46,0.5,0.41,0.48,0.39,0.45,0.0,0.35,0.37,0.35,0.4,0.41,0.0,0.32,0.31,0.33,0.33,0.36,0.37,0.26,0.31,0.0,0.33,0.0,0.35,0.28,0.27,0.31,0.28,0.33,0.28,0.31,0.3,0.0,0.21,0.27,0.17,0.25,0.29,0.29,0.27,0.34,0.32,0.25,0.23,0.19,0.26,0.24,0.27,0.0,0.27,0.0,0.22,0.25,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.23,0.22,0.22,0.22,0.17,0.23,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.18,0.16,0.16,0.17,0.19,0.0,0.16,0.15,0.17,0.23,0.18,0.15,0.16,0.14,0.13,0.18,0.14,0.17,0.12,0.14,0.0,0.15,0.12,0.13,0.0,0.16,0.15,0.12,0.15,0.14,0.12,0.16,0.15,0.12,0.0,0.16,0.13,0.16,0.0,0.14,0.11,0.11,0.14,0.0,0.17,0.12,0.11,0.19,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.07,0.92,0.69,0.53,0.45,0.42,0.37,0.34,0.34,0.37,0.33,0.33,0.0,0.27,0.27,0.26,0.27,0.23,0.23,0.24,0.22,0.2,0.19,0.21,0.19,0.19,0.16,0.13,0.14,0.14,0.0,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.0,0.0,0.0,89.35
09/22/2021,3.31,3.61,2.51,2.65,2.34,1.68,1.87,1.51,1.62,1.7,1.38,1.56,1.39,0.0,1.27,1.12,1.12,1.12,1.09,1.16,0.81,0.8,0.9,0.86,0.0,0.72,0.72,0.62,0.65,0.64,0.58,0.64,0.76,0.52,0.61,0.56,0.59,0.54,0.57,0.61,0.45,0.0,0.49,0.44,0.5,0.7,0.51,0.45,0.46,0.5,0.41,0.48,0.39,0.45,0.0,0.35,0.37,0.35,0.4,0.41,0.0,0.32,0.31,0.33,0.33,0.36,0.37,0.26,0.31,0.0,0.33,0.0,0.35,0.28,0.27,0.31,0.28,0.33,0.28,0.31,0.3,0.0,0.21,0.27,0.17,0.25,0.29,0.29,0.27,0.34,0.32,0.25,0.23,0.19,0.26,0.24,0.27,0.0,0.27,0.0,0.22,0.25,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.23,0.22,0.22,0.22,0.17,0.23,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.18,0.16,0.16,0.17,0.19,0.0,0.16,0.15,0.17,0.23,0.18,0.15,0.16,0.14,0.13,0.18,0.14,0.17,0.12,0.14,0.0,0.15,0.12,0.13,0.0,0.16,0.15,0.12,0.15,0.14,0.12,0.16,0.15,0.12,0.0,0.16,0.13,0.16,0.0,0.14,0.11,0.11,0.14,0.0,0.17,0.12,0.11,0.19,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.07,0.92,0.69,0.53,0.45,0.42,0.37,0.34,0.34,0.37,0.33,0.33,0.0,0.27,0.27,0.26,0.27,0.23,0.23,0.24,0.22,0.2,0.19,0.21,0.19,0.19,0.16,0.13,0.14,0.14,0.0,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.0,0.0,0.0,89.35
09/23/2021,3.31,3.61,2.51,2.65,2.34,1.68,1.87,1.51,1.62,1.7,1.38,1.56,1.39,0.0,1.27,1.12,1.12,1.12,1.09,1.16,0.81,0.8,0.9,0.86,0.0,0.72,0.72,0.62,0.65,0.64,0.58,0.64,0.76,0.52,0.61,0.56,0.59,0.54,0.57,0.61,0.45,0.0,0.49,0.44,0.5,0.7,0.51,0.45,0.46,0.5,0.41,0.48,0.39,0.45,0.0,0.35,0.37,0.35,0.4,0.41,0.0,0.32,0.31,0.33,0.33,0.36,0.37,0.26,0.31,0.0,0.33,0.0,0.35,0.28,0.27,0.31,0.28,0.33,0.28,0.31,0.3,0.0,0.21,0.27,0.17,0.25,0.29,0.29,0.27,0.34,0.32,0.25,0.23,0.19,0.26,0.24,0.27,0.0,0.27,0.0,0.22,0.25,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.23,0.22,0.22,0.22,0.17,0.23,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.18,0.16,0.16,0.17,0.19,0.0,0.16,0.15,0.17,0.23,0.18,0.15,0.16,0.14,0.13,0.18,0.14,0.17,0.12,0.14,0.0,0.15,0.12,0.13,0.0,0.16,0.15,0.12,0.15,0.14,0.12,0.16,0.15,0.12,0.0,0.16,0.13,0.16,0.0,0.14,0.11,0.11,0.14,0.0,0.17,0.12,0.11,0.19,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.07,0.92,0.69,0.53,0.45,0.42,0.37,0.34,0.34,0.37,0.33,0.33,0.0,0.27,0.27,0.26,0.27,0.23,0.23,0.24,0.22,0.2,0.19,0.21,0.19,0.19,0.16,0.13,0.14,0.14,0.0,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.0,0.0,0.0,89.35
09/24/2021,3.37,3.58,2.58,2.7,2.32,1.66,1.89,1.53,1.62,1.68,1.41,1.61,1.4,0.0,1.27,1.13,1.09,1.09,1.08,1.14,0.81,0.82,0.91,0.86,0.0,0.74,0.72,0.62,0.66,0.65,0.55,0.65,0.73,0.53,0.61,0.56,0.61,0.53,0.56,0.61,0.44,0.0,0.48,0.45,0.49,0.68,0.52,0.43,0.45,0.49,0.42,0.47,0.39,0.45,0.0,0.31,0.37,0.36,0.39,0.42,0.0,0.32,0.29,0.32,0.32,0.36,0.37,0.26,0.3,0.0,0.31,0.0,0.34,0.28,0.27,0.3,0.28,0.32,0.27,0.3,0.3,0.0,0.2,0.26,0.15,0.25,0.29,0.29,0.28,0.34,0.32,0.25,0.23,0.19,0.25,0.24,0.27,0.0,0.27,0.0,0.23,0.22,0.19,0.19,0.22,0.22,0.0,0.22,0.19,0.16,0.18,0.22,0.21,0.21,0.22,0.17,0.24,0.21,0.2,0.19,0.17,0.19,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.18,0.15,0.16,0.17,0.19,0.0,0.17,0.15,0.16,0.23,0.17,0.14,0.16,0.14,0.13,0.18,0.14,0.17,0.13,0.14,0.0,0.14,0.12,0.13,0.0,0.16,0.15,0.12,0.15,0.14,0.12,0.16,0.15,0.12,0.0,0.16,0.13,0.16,0.0,0.14,0.0,0.0,0.14,0.0,0.17,0.12,0.11,0.19,0.14,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.1,0.93,0.71,0.53,0.46,0.43,0.36,0.32,0.34,0.36,0.34,0.33,0.0,0.27,0.27,0.27,0.28,0.24,0.24,0.25,0.22,0.2,0.19,0.22,0.19,0.19,0.15,0.13,0.14,0.14,0.11,0.12,0.13,0.12,0.0,0.12,0.11,0.12,0.0,0.0,0.0,89.28999999999999
09/27/2021,3.32,3.71,2.55,2.67,2.43,1.67,1.87,1.51,1.6,1.69,1.41,1.55,1.41,0.0,1.24,1.13,1.14,1.12,1.1,1.18,0.81,0.82,0.92,0.86,0.0,0.74,0.72,0.63,0.66,0.65,0.56,0.66,0.74,0.52,0.63,0.56,0.62,0.52,0.59,0.62,0.44,0.0,0.49,0.44,0.5,0.66,0.5,0.44,0.45,0.49,0.41,0.48,0.38,0.43,0.0,0.33,0.38,0.36,0.39,0.4,0.0,0.32,0.31,0.32,0.31,0.35,0.34,0.26,0.31,0.0,0.32,0.0,0.35,0.28,0.27,0.31,0.28,0.33,0.27,0.3,0.3,0.0,0.21,0.26,0.16,0.25,0.3,0.28,0.28,0.33,0.32,0.25,0.24,0.19,0.26,0.24,0.25,0.0,0.26,0.0,0.22,0.23,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.23,0.22,0.22,0.22,0.17,0.23,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.16,0.15,0.16,0.16,0.19,0.0,0.16,0.15,0.17,0.23,0.18,0.14,0.16,0.14,0.13,0.17,0.14,0.16,0.13,0.13,0.0,0.15,0.12,0.13,0.0,0.16,0.14,0.12,0.16,0.15,0.12,0.16,0.15,0.12,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.11,0.13,0.0,0.16,0.12,0.11,0.18,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.09,0.95,0.69,0.52,0.45,0.41,0.37,0.33,0.33,0.36,0.33,0.34,0.0,0.27,0.27,0.26,0.27,0.24,0.24,0.24,0.22,0.2,0.19,0.21,0.19,0.19,0.15,0.13,0.14,0.14,0.11,0.12,0.12,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.0,89.39
09/28/2021,3.32,3.71,2.55,2.67,2.43,1.67,1.87,1.51,1.6,1.69,1.41,1.55,1.41,0.0,1.24,1.13,1.14,1.12,1.1,1.18,0.81,0.82,0.92,0.86,0.0,0.74,0.72,0.63,0.66,0.65,0.56,0.66,0.74,0.52,0.63,0.56,0.62,0.52,0.59,0.62,0.44,0.0,0.49,0.44,0.5,0.66,0.5,0.44,0.45,0.49,0.41,0.48,0.38,0.43,0.0,0.33,0.38,0.36,0.39,0.4,0.0,0.32,0.31,0.32,0.31,0.35,0.34,0.26,0.31,0.0,0.32,0.0,0.35,0.28,0.27,0.31,0.28,0.33,0.27,0.3,0.3,0.0,0.21,0.26,0.16,0.25,0.3,0.28,0.28,0.33,0.32,0.25,0.24,0.19,0.26,0.24,0.25,0.0,0.26,0.0,0.22,0.23,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.23,0.22,0.22,0.22,0.17,0.23,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.16,0.15,0.16,0.16,0.19,0.0,0.16,0.15,0.17,0.23,0.18,0.14,0.16,0.14,0.13,0.17,0.14,0.16,0.13,0.13,0.0,0.15,0.12,0.13,0.0,0.16,0.14,0.12,0.16,0.15,0.12,0.16,0.15,0.12,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.11,0.13,0.0,0.16,0.12,0.11,0.18,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.09,0.95,0.69,0.52,0.45,0.41,0.37,0.33,0.33,0.36,0.33,0.34,0.0,0.27,0.27,0.26,0.27,0.24,0.24,0.24,0.22,0.2,0.19,0.21,0.19,0.19,0.15,0.13,0.14,0.14,0.11,0.12,0.12,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.0,89.39
09/29/2021,3.32,3.76,2.51,2.67,2.46,1.68,1.86,1.51,1.59,1.7,1.42,1.59,1.43,0.0,1.23,1.11,1.14,1.11,1.08,1.17,0.81,0.81,0.92,0.86,0.0,0.72,0.72,0.64,0.65,0.65,0.56,0.66,0.73,0.51,0.63,0.56,0.63,0.51,0.6,0.62,0.44,0.0,0.48,0.44,0.5,0.65,0.51,0.44,0.44,0.49,0.41,0.48,0.39,0.45,0.0,0.33,0.38,0.36,0.39,0.41,0.0,0.31,0.31,0.32,0.32,0.36,0.34,0.26,0.3,0.0,0.32,0.0,0.35,0.29,0.27,0.31,0.28,0.33,0.27,0.3,0.3,0.0,0.21,0.26,0.15,0.25,0.31,0.28,0.28,0.34,0.32,0.25,0.24,0.19,0.26,0.24,0.26,0.0,0.26,0.0,0.22,0.23,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.22,0.22,0.23,0.22,0.17,0.23,0.21,0.2,0.19,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.16,0.15,0.16,0.17,0.19,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.16,0.14,0.13,0.17,0.14,0.16,0.12,0.13,0.0,0.15,0.12,0.13,0.0,0.16,0.15,0.12,0.16,0.15,0.12,0.16,0.15,0.12,0.0,0.16,0.14,0.16,0.0,0.14,0.11,0.0,0.14,0.0,0.16,0.12,0.11,0.18,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.08,0.95,0.69,0.52,0.46,0.42,0.37,0.33,0.33,0.36,0.32,0.35,0.0,0.27,0.27,0.26,0.28,0.24,0.24,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.15,0.13,0.14,0.14,0.11,0.12,0.13,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.0,89.45
09/30/2021,3.32,3.76,2.51,2.67,2.46,1.68,1.86,1.51,1.59,1.7,1.42,1.59,1.43,0.0,1.23,1.11,1.14,1.11,1.08,1.17,0.81,0.81,0.92,0.86,0.0,0.72,0.72,0.64,0.65,0.65,0.56,0.66,0.73,0.51,0.63,0.56,0.63,0.51,0.6,0.62,0.44,0.0,0.48,0.44,0.5,0.65,0.51,0.44,0.44,0.49,0.41,0.48,0.39,0.45,0.0,0.33,0.38,0.36,0.39,0.41,0.0,0.31,0.31,0.32,0.32,0.36,0.34,0.26,0.3,0.0,0.32,0.0,0.35,0.29,0.27,0.31,0.28,0.33,0.27,0.3,0.3,0.0,0.21,0.26,0.15,0.25,0.31,0.28,0.28,0.34,0.32,0.25,0.24,0.19,0.26,0.24,0.26,0.0,0.26,0.0,0.22,0.23,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.22,0.22,0.23,0.22,0.17,0.23,0.21,0.2,0.19,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.16,0.15,0.16,0.17,0.19,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.16,0.14,0.13,0.17,0.14,0.16,0.12,0.13,0.0,0.15,0.12,0.13,0.0,0.16,0.15,0.12,0.16,0.15,0.12,0.16,0.15,0.12,0.0,0.16,0.14,0.16,0.0,0.14,0.11,0.0,0.14,0.0,0.16,0.12,0.11,0.18,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.08,0.95,0.69,0.52,0.46,0.42,0.37,0.33,0.33,0.36,0.32,0.35,0.0,0.27,0.27,0.26,0.28,0.24,0.24,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.15,0.13,0.14,0.14,0.11,0.12,0.13,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.0,89.45
